Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares,Hashtags
04-28-2022 17:34:32,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279266571_937295636967882_6679213922105978646_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vfjP1Ii8qU8AX_Rtuho&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-CuBq18GvahL3huuZ-DJsGgr5FyXXLf7bOQjV3Y1hehA&oe=63006655,https://www.instagram.com/reel/Cc5zmSwpPQN/,"That RDJ line is iconic. 

@totalnerd_ 
@ranker 

#mcu #marvel #thorragnarok #thor #ironman #doctorstrange #improv",VIDEO,123605,120485,8890,6021,40,2051,778,
04-27-2022 21:10:12,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279254983_691348472072552_6744831787885087564_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=seRt_XS9HWAAX9Zkh0j&_nc_oc=AQk7XxCnQBrmgr4sdVO8DjCuKXEOPZ23VeJfaXIKNO0rK0DqVCDz2L2jXdhbWTxR28WuWh8xAEFpdQCo3bu9_2dp&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-uw-6t2ZF6Unx6olnEBlpV1zNeIoipc7JfTf1NAy_-QQ&oe=63001214,https://www.instagram.com/reel/Cc3ntM6j7Oe/,"@greydelisle thank you for contributing to our childhood! ⚡️

@totalnerd_ 
@ranker 

#cartoon #scoobydoo #nostalgia #nickelodeon #90s #totalnerd #ranker #greydelisle",VIDEO,47695,47015,2340,1888,25,266,161,
04-26-2022 22:17:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279114143_374325341112460_2678170070531094146_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=EEJ9BNQI6eYAX-ebX9b&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-T-xTqlwCWinUnoqY_V5OniLxI-luXfY_jpJXLBql-RA&oe=6300BFAE,https://www.instagram.com/reel/Cc1Jq2tjZVR/,"Interviewer (2015): “What would you like to see Scarlet Witch do next?” 🤯 Never say never in the MCU.

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#mcu #marvel #wandamaximoff #doctorstrange #elizabetholsen #scarletwitch #avengers #thor #moonknight",VIDEO,231988,222610,18055,12340,66,2917,2732,"It doesn't seem fair?  Are you dumb? You've been manipulating minds and fear, not making balloon animals you dumd c***... She's right behind me isn't she÷""&.---#"
04-22-2022 17:59:48,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278874267_572964303890882_743720874087624691_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Q4VMswl9mpsAX-572ij&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_JM4erN9bMbU40yF1LALdnCRECdLRJgRUxvx3FdmTIDQ&oe=6300C80B,https://www.instagram.com/reel/CcqZyaAp-5u/,"@tarastrong thanks for making our childhood! 🙏🏼 

@ranker 
@totalnerd_ 

#cartoon #harleyquinn #batman #tarastrong #reels #nickelodeon #90s #nostalgia",VIDEO,62146,60656,4234,3385,33,401,415,
04-21-2022 17:39:53,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278877478_360223522713342_4005566910001409117_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=m3YJ2v5xOEcAX8V-UD4&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9_sc5vUA-12GMPvAQ4J-vVKi_aChxjgovtIXHC3vPbSA&oe=6300A9E4,https://www.instagram.com/reel/CcnydYAJBu5/,"Has the riddler ever stumped you?🤔

@totalnerd_ 
@ranker 

#thebatman #theriddler #theriddleredit #bestriddles #gotham",VIDEO,128590,125789,6993,5174,20,1503,296,
04-19-2022 21:51:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278856894_521152143044502_7697419401217690106_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f0ljRnaWOT4AX-ZdSC7&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Jro82ZM_HQajbXMlhPoBWyyQsMNH9PO7zLjLWcXmsQw&oe=630038E1,https://www.instagram.com/reel/CcjFdfSj8k0/,"Is America Chavez going to be the MCU’s next big powerhouse?

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#marvel #mcu #doctorstrange #americachavez #wandamaximoff #avengers #moonknight #thor",VIDEO,279853,257920,8619,6116,148,1565,790,
04-18-2022 18:22:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278662042_389537439493569_166029056741519833_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yu-HofLl1OcAX8heeil&_nc_oc=AQl7ilJM6dQqZS1p8WjVbeUZuQlElUfzeptT4cL1HwG75PW5cyW8-RaOjb9vowfNYW4coNfyC3nRNuhquwp2kZyf&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_ce1k5ADr0jdttyPCRRgXGYZCEpgp1ceWwVArZ1Dr7nQ&oe=6301EE7E,https://www.instagram.com/reel/CcgJPGqDJgM/,"“I’m a lemming for Tobey.” 🤣

🕷 @totalnerd_ 

#spiderman #nowayhome #bullymaguire #andrewgarfieldedit #tomhollandedit #tobeymaguireedit #marvelstudios #mcumemes #nerdlife",VIDEO,58677,55707,5497,4272,10,937,278,
04-15-2022 18:04:08,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278626634_1151660705583875_8288557929696085942_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=N7raNU_UTLQAX_m6BSv&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-xgF82FkoOXOm4j19UNNq3ikYTZXVHkZD6RXrgSjjszg&oe=6300E0E8,https://www.instagram.com/reel/CcYY4JNpeWB/,"Hermione was always ready with a comeback. Happy birthday, @emmawatson!

@totalnerd_ 
@ranker 

#emmawatson #hermionegranger #harrypotter #hogwarts #happybirthday #totalnerd #ranking",VIDEO,47975,42231,1713,1392,1,235,85,
04-12-2022 20:09:17,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278243074_989593275024230_8109074242572208781_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=22E7cz1PN74AX8HxLcX&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8UfBynPTzXsMH48ROePAXtr2NpBj3TRT7daRKW3ze0lg&oe=630042B3,https://www.instagram.com/reel/CcQ40iKD4Kv/,"Moon Knight = Spider-Man? 🧐🕷

@totalnerd_ 
@marvel 

#intothespiderverse #mcuedits #oscarisaac #chrispine #mahershalaali #kimikoglenn #nerd #marvel #spidermancomics #moonknight #multiverse",VIDEO,112440,101864,4466,3735,15,561,155,
04-11-2022 21:11:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278174076_408078134069641_1310084403699867781_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=k4XZGWAsmVUAX_254b_&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9_bTKRlzi2RmPBzDh_d5jrPqGikNDizXrPybceepPcGw&oe=63015EFD,https://www.instagram.com/reel/CcObB0mDl5p/,"@officiallymcconaughey you really made that scene iconic! 👌🏼 

@totalnerd_ 
@ranker
@watchworthyapp 
@jonahhill 
@leonardodicaprio 
@channingtatum 

#ranker #wolfofwallstreet #21jumpstreet #leonardodicaprio #matthewmcconaughey #channingtatum #hollywood #moviedetails #watchworthy",VIDEO,35257,35249,1380,1172,3,161,44,
03-22-2022 18:00:03,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/277080601_147592717752084_4867588143856523480_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vWvLOO33bDYAX8isI1v&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT85L98dGuw9776GOsu9BhwfkQVda4pCFDvJfdb5ne0jjw&oe=63003F1B,https://www.instagram.com/reel/CbalUWyJ9rQ/,"He’s not bad when he actually shows up to work. 

@totalnerd_ 
@ranker

#mcu #marvel #daredevil #mattmurdock #disneyplus #charliecox #tvseries #totalnerd",VIDEO,335054,333402,61100,50208,133,8526,2233,
03-18-2022 22:14:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275935072_261117552900783_3364432664742865326_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mQlhfesdmk8AX8D9moE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9f2B9jk1mmBtyVrfLaIbh2tJCfV7zb9HjYgg1cxQI_Mw&oe=63000E8C,https://www.instagram.com/reel/CbQvPvXjsd0/,"The baby getting tossed had us shook😅 

@totalnerd_ 

#timburton #movies #moviescenes #entertainment #reels #funfacts #ranker #watchworthy",VIDEO,636097,648529,44988,38997,34,4391,1566,
03-16-2022 18:00:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275740873_1001296060814748_1155375690303878639_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fKXyVAvKjRcAX9AXEoQ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8pgtTlWEjsvijggVh04Qixis37EeJNKr2AETHcZD5LKA&oe=6301046F,https://www.instagram.com/reel/CbLIYDRpMXI/,"Can you believe some of the most memorable MCU scenes weren’t originally part of the scripts?

@totalnerd_ 
@ranker

#mcu #marvel #spiderman #thor #loki #infinitywar #avengers #improvised #totalnerd",VIDEO,123450,123907,12177,8264,14,2832,1067,
03-09-2022 20:03:42,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/275427242_533222338113091_1653260629079174304_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=sR8vh8xoxnYAX__s2c0&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9caY7rrTrR5xZWqISVFIepkmxiyr-pWxJfjOoFCD02fg&oe=63012730,https://www.instagram.com/p/Ca5U32qOGqA/,"Like father, like kids⁠
.⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐌𝐞𝐚𝐧𝐢𝐧𝐠𝐟𝐮𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐓𝐡𝐨𝐫: 𝐑𝐚𝐠𝐧𝐚𝐫𝐨𝐤' - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,179918,118355,16588,14399,77,2112,n/a,
03-07-2022 17:04:00,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/275369735_534200081317142_8072305699304668735_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lxpYb07wAd0AX9pVydy&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9b6FpzUewo74ByfcnfHukR771sUaujeWzUbwEEQLPs_A&oe=6301499A,https://www.instagram.com/p/Caz2tQLNWQl/,"That's gotta hurt⁠
.⁠
𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐎𝐯𝐞𝐫-𝐓𝐡𝐞-𝐓𝐨𝐩 𝐀𝐜𝐭𝐢𝐨𝐧-𝐀𝐝𝐯𝐞𝐧𝐭𝐮𝐫𝐞 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐚𝐭𝐡𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,104796,72885,6136,4962,87,1087,n/a,
02-02-2022 21:38:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/258965233_349092750197088_272709440510740731_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=myOsmHDJ-dUAX_T3ILr&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8KRhfkcKBw9BAvVHqs0zY-lqsm4lMx-VYW_V1Npd2xzQ&oe=6300EDE2,https://www.instagram.com/reel/CZfXeL5pfcL/,Calling all gamers! Check out Nerdstalgic Gaming on YouTube! Link in Bio,VIDEO,11084,10510,58,56,0,2,0,
12-30-2021 17:03:37,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/270858076_329294119040685_2345804458718479254_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=55t4uqOINWAAX-mb8Sh&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-b6MQwF9NSkv1LSYEz4mIlzmiYet3G-c0mbo_6lGF8zA&oe=630092CE,https://www.instagram.com/p/CYHVZsvN7tS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐆𝐨𝐝𝐳𝐢𝐥𝐥𝐚 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,140702,95716,9530,8012,43,1475,n/a,
12-26-2021 17:03:38,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/269994881_124335020071859_6348423671984358793_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Ek9V0TYwBRsAX_1QT36&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9HO9DQljknnuIym-VXVSP9vLUbuhU8bIkW4sZlmfjK9Q&oe=6301BFE3,https://www.instagram.com/p/CX9COZVLhoc/,"𝐒𝐦𝐚𝐥𝐥 𝐂𝐨𝐧𝐭𝐢𝐧𝐮𝐢𝐭𝐲 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐏𝐢𝐱𝐚𝐫 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,226768,169100,13812,10795,48,2969,n/a,#disney #disneyplus #pixar #pixaranimation #pixarmovies #pixarmemes #pixarstudios #pixaranimationstudios #pixarmovie #pixardisney #disneyfan #disneyaddict #disneypixar #disneykid #disneygeek #disneygeeks #disneynerd #disneynerds #theincredibles #pixarincredibles #pixartheincredibles #mrincredible #incrediboy #continuitydetails #moviedetails #smalldetails #superherofilm #superherofilms #superheromovie #superheromovies
12-24-2021 20:03:48,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/269828975_393469175886013_1515221464325964662_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2euTEOVC8jcAX9KD00q&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT--qu_Jq7zXtYQQnE_QPwLPLaP1k6tJ6zw2X_EPEBPQvw&oe=63010F5B,https://www.instagram.com/p/CX4NQqKsWkS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐂𝐥𝐞𝐯𝐞𝐫 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐀𝐜𝐭𝐢𝐨𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,186567,116543,13423,11852,45,1526,n/a,Btw #diehardisachristmasmovie
12-18-2021 17:04:05,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/268840098_428255172367760_1834938103734815776_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Wqov8PusK6MAX_nqjlz&_nc_oc=AQk3CMCUfNEQ76ROVHNMoS8oHLlbqbrKeahxjbvo3nkpSiF_VjqV0Ujs6LMPUK7ybA4lz_F1tQM7-CVwJ-1p_fbx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8f514FtAlX9FJgXwvo8zXltvKSdDs8v9sACjilvKhpUg&oe=6301E78E,https://www.instagram.com/p/CXob6vRNrY3/,"𝟏𝟒 𝐑𝐞𝐚𝐥 𝐅𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐒𝐭𝐲𝐥𝐞𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐑𝐞𝐚𝐥𝐢𝐳𝐞 𝐖𝐞𝐫𝐞 𝐈𝐧 𝐋𝐨𝐭𝐬 𝐎𝐟 𝐌𝐨𝐯𝐢𝐞𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,172070,115082,10741,9391,57,1293,n/a,
10-11-2021 17:14:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/245021138_3017071941894838_9107531417821725450_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jgVTzLZ_7xYAX8isAq4&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8mYvEunmD5SbjYqPiRdk99nkokbnFXjBaEXvF3pJKXRg&oe=6300D285,https://www.instagram.com/reel/CU5XawUp7Ka/,"He had me in the first half there, not gonna lie
.
Follow @totalnerd_ and @totalnerdcomics for more nerdy memes and posts! 
.
.
@watchworthy @ranker #mcuposts #mcumemes #mcureels #blackpantherposts #blackpanther #blackpanthermemes #blackpantherreels #marvelposts #marvelmemes #marvelreels #mcuquotes #funnymcumoments #funnymcuquotes #funnymcu",VIDEO,88336,84626,6251,5348,7,586,310,
10-07-2021 17:44:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/244474750_1494251427615071_4663948757970492475_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=svJNfOHDBq4AX8CKJ8t&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_3pgJggDU-Q10DkGdpss9HsD9aqgBQ_S0m-E6mOQkmdQ&oe=630096A3,https://www.instagram.com/reel/CUvHiK-DDcW/,"That's some true evil right there
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#disney #disneyvillains #littlemermaid #disneymemes #lionkingmemes #lionking #littlemermaidmemes #villainmemes",VIDEO,79062,79357,1297,1095,6,162,34,
