Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares
12-26-2021 17:03:38,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/269994881_124335020071859_6348423671984358793_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YjJOw1b0QIIAX-q6G56&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_w5xLc3IKOjVgN2RNlOXKaHQmtC2ZfIdWkBWZvIGMP-Q&oe=62FDCB63,https://www.instagram.com/p/CX9COZVLhoc/,"𝐒𝐦𝐚𝐥𝐥 𝐂𝐨𝐧𝐭𝐢𝐧𝐮𝐢𝐭𝐲 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐏𝐢𝐱𝐚𝐫 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,226768,169099,13814,10797,48,2969,n/a
12-24-2021 20:03:48,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/269828975_393469175886013_1515221464325964662_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2euTEOVC8jcAX9nBDrF&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-e6oLSD_DqquVlwTA_7rLosTlyzgMh5pybPk_1b2_M0A&oe=62FD1ADB,https://www.instagram.com/p/CX4NQqKsWkS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐂𝐥𝐞𝐯𝐞𝐫 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐀𝐜𝐭𝐢𝐨𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,186567,116539,13425,11854,45,1526,n/a
12-18-2021 17:04:05,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/268840098_428255172367760_1834938103734815776_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vV4fwGmBWTwAX_YybV7&_nc_oc=AQnpwBEBrgvR0taxzTK04-74niXmfaYAAuVDqXNDJ2xfZ1FtIS_6gKVDRZw1N3Q8fTWYIcVxYzcLAdCCuLK2tSHF&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-5_JVjp051FEUd2xOvSMZ4ry23QepXzs3YUeXB7guxgg&oe=62FDF30E,https://www.instagram.com/p/CXob6vRNrY3/,"𝟏𝟒 𝐑𝐞𝐚𝐥 𝐅𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐒𝐭𝐲𝐥𝐞𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐑𝐞𝐚𝐥𝐢𝐳𝐞 𝐖𝐞𝐫𝐞 𝐈𝐧 𝐋𝐨𝐭𝐬 𝐎𝐟 𝐌𝐨𝐯𝐢𝐞𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,172070,115081,10743,9393,57,1293,n/a
10-11-2021 17:14:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/245021138_3017071941894838_9107531417821725450_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=G4lf01chf7MAX9iZ8V5&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-m_y7PPK7rqE-hHB18nV-cInAy_MeVce7xE8U7rH4WJQ&oe=62FED845,https://www.instagram.com/reel/CU5XawUp7Ka/,"He had me in the first half there, not gonna lie
.
Follow @totalnerd_ and @totalnerdcomics for more nerdy memes and posts! 
.
.
@watchworthy @ranker #mcuposts #mcumemes #mcureels #blackpantherposts #blackpanther #blackpanthermemes #blackpantherreels #marvelposts #marvelmemes #marvelreels #mcuquotes #funnymcumoments #funnymcuquotes #funnymcu",VIDEO,88335,84625,6252,5349,7,586,310
10-07-2021 17:44:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/244474750_1494251427615071_4663948757970492475_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vXpXU_lQrHcAX8zTETK&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT92CqQOnV1TOMw9BQmDKmNM1nkkfrJNeTirvBWaO5rIDw&oe=62FE9C63,https://www.instagram.com/reel/CUvHiK-DDcW/,"That's some true evil right there
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#disney #disneyvillains #littlemermaid #disneymemes #lionkingmemes #lionking #littlemermaidmemes #villainmemes",VIDEO,79062,79356,1298,1096,6,162,34
08-28-2021 02:49:01,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240722753_562219105089904_3316090125710959104_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2q-tzo-rb2YAX8sYP7e&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_gWNExxtmeoVQbFVs86Ow_e2dAjnIXHNg1v1k4dZl6VA&oe=62FD528A,https://www.instagram.com/reel/CTGhUcgnqz9/,"I don't like that word 😬
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#marvelmemes #mcumemes #mcu #mcuquotes #underratedmcuquotes #marvelquotes",VIDEO,288241,275931,16274,11791,37,3680,766
08-25-2021 21:45:24,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240496134_383628016486353_6648293862377107544_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8xYvyt0P5uUAX8np42U&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_DLCVYYw3z9r-rn7-Z9g7f2jlU-YBqGVzJkfTq4E5R0A&oe=62FED09F,https://www.instagram.com/reel/CTA1ANrDeBm/,"Name a more famous clarinet player
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#spongebobsquarepants #spongebobmemes #bikinibottomtwitter #squidward #patrickmemes #squidwardmemes #spongebob",VIDEO,87825,85987,4136,3307,21,451,357
08-04-2021 18:17:29,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/230347437_1234142890434761_6707639865525292027_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5t8Ep0V89a8AX_n2UGH&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_op8MgktnYE0p3KFvN48oie7V0UpwV4EhI_F4UCmsNow&oe=62FD6CB7,https://www.instagram.com/reel/CSKYb_cJbnO/,"I'll take those odds
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#avengers #marvelmemes #avengersmemes #mcumemes #marvel #doctorstrange #doctorstrangememes #thanosmemes",VIDEO,179498,169309,6587,5697,44,572,274
08-02-2021 19:35:29,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/229164026_314801753753351_6137285178829637142_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=vE8ReeAsipIAX86kyRA&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8plB1T_0YcqEW2FM2lgvMELdFPBIrskWhKZqZGdoN-1w&oe=62FDA28F,https://www.instagram.com/reel/CSFX1SBpn2m/,"Lines that hit harder than Avada Kedavra 🪄
-
@totalnerd_ @totalnerdcomics 
-
#harrypotter #harrypotterlines #harrypottermemes #pottermore #ronquotes #harrypotterquotes
#pottermore #hogwartsmemes #hogwartsquotes",VIDEO,39890,38297,858,628,6,165,59
03-16-2021 22:13:11,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/160376687_948409999232214_186802800314497651_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JBljZtuzYgYAX-1r4tF&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-wru0VbgH0IfCcYFJUzTriO0jyao7TfZckampXAiQLnw&oe=62FDD84D,https://www.instagram.com/tv/CMfvZKvF5YH/,Will the new season of 'The Masked Singer' live up to the hype?,VIDEO,10461,n/a,n/a,41,1,3,n/a
03-11-2021 20:41:18,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/159663643_785529405729777_7343414288713268885_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WlATomz2xqIAX9PFuQA&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8JspMnb-oHJJcC-lfnaf4N1Mb1f7CdbNj6gOa0Kpq7iA&oe=62FE6026,https://www.instagram.com/tv/CMSs6kBDCpl/,Will the new season of 'Good Girls' live up to the hype? #netflix #goodgirls,VIDEO,12980,n/a,n/a,50,0,5,n/a
03-06-2021 01:27:16,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/157446379_1200562240358234_466892617123881927_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=u7xBJnoQoKQAX8OC7eY&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8coBN6eu-mBTmwanxzmca1V247jZhV7lmJflMuKe6upA&oe=62FF0CC9,https://www.instagram.com/tv/CMDwoKmDK1Q/,Will the next season of 'The Flash' live up to the hype?,VIDEO,18798,n/a,n/a,99,0,14,n/a
02-19-2021 21:22:34,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/151330789_264200555116392_8674197261602832008_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ip51jrs1U-UAX9tBU3V&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-tDh0x2Ru33-3ZgY3CWvqtmL8yl5PblXAfhgl9F4Vv7Q&oe=62FE3074,https://www.instagram.com/tv/CLfRwJIDgAu/,Will the new season of 'The Real Housewives of New Jersey' live up to the hype?,VIDEO,10924,n/a,n/a,35,0,2,n/a
02-17-2021 19:22:09,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/151724093_128490015752452_3118338392460748130_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VxWPC67moqoAX8sfHU7&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_T2BqiuHD6VDw5hac7dmzZZvmNs-EwIHrQ5j2VFd_hdQ&oe=62FE2CC5,https://www.instagram.com/tv/CLZ53HLDwVB/,Will the new season of 'Last Week Tonight with John Oliver' live up to the hype?,VIDEO,16577,n/a,n/a,106,0,15,n/a
12-09-2020 01:27:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/130086891_217262849972465_4519018962789045757_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eY_WlhfyqIIAX8wlxdz&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT80mr-UcVC9B9VP7MdpNftgZozPYFwutiaROr_s0cqDuA&oe=62FD6DB3,https://www.instagram.com/tv/CIjvto9AJoe/,Does the new season of 'Big Mouth' live up to the hype? #netflix #bigmouth #ranker #watchworthy,VIDEO,20348,n/a,n/a,200,3,31,n/a
11-20-2020 18:01:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/126093417_291368722151576_3901052159896269254_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Lq-2WIguPcAAX_q7D3G&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-p_sgeqmaDsU8IlkBnikI4cfWV-56nFO6yd29G9dptjA&oe=62FDD1AB,https://www.instagram.com/reel/CH0mXI8lwhs/,"Here are some movies to watch if you love Tom Felton in Harry Potter. What do you think of our choices?

#totalnerd #movie #movies #harrypotter #harrypottermovies #harrypotterfilms",VIDEO,47343,45181,468,379,1,64,24
11-12-2020 23:36:29,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/124580481_191034732516436_1198093480055124903_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uxwhzQgtazIAX9r4XbJ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT--wlxDubAhdEfu6BnXsM9RPvbQNXiJWsAZiVlkouAmVQ&oe=62FE542E,https://www.instagram.com/tv/CHgmXjLjy-E/,Do you think the fourth season will live up to the hype? #hbo #watchworthy #youngsheldon #ranker,VIDEO,25603,n/a,n/a,170,0,27,n/a
11-04-2020 18:00:52,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/123410186_171991307903853_1093840406320121239_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kADy5XdsrX0AX_yz6JO&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_zEB89uI6u303payXZYPE2QyjuuJb0URgR-vZuVEpKnw&oe=62FD3A8B,https://www.instagram.com/reel/CHLZnvpFtTZ/,"Here are some movies to watch if you love Alan Rickman as Professor Snape. Do you agree with our choices?

#totalnerd #harrypotter #harrypottermovies #alanrickman #snape #severus",VIDEO,213666,201038,3921,2725,34,829,333
11-04-2020 16:24:21,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/123373628_363747154853941_7762491405962372770_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=D0Bg2RTCy_oAX-DIhvn&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Xc2RlSjeIGFZbE5e4qIE1hR5ricqjek5BHAWg1_fZAA&oe=62FD5869,https://www.instagram.com/tv/CHLOj2gAEU6/,Will the new season of 'The Mandalorian' live up to the hype? #themandalorian #disneyplus #disney #starwars,VIDEO,18304,n/a,n/a,139,0,13,n/a
11-03-2020 18:22:21,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/123773996_664019004279670_5847545652277141594_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jozmxq1Vz_EAX9WE8ue&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8CeJkAlCY75LoLzDnXWKKx0BF2tLLmrtdptMZ6GikV5g&oe=62FE73D4,https://www.instagram.com/reel/CHI3Rz4Ffh2/,"Here are some shows to watch if you love The Umbrella Academy on Netflix. What are your favorites?

#totalnerd #netflix #umbrellaacademy #lockeandkey #themagicians #doompatrol",VIDEO,102147,102160,1968,1154,14,616,184
10-29-2020 17:02:59,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122830370_721509821803227_2789555531131205923_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_5sPD0QRNm4AX8Odoz1&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-cctCaEvnLQKYtwTFWyQPdrmdUF4M8XIWua3Ul6vTvFg&oe=62FD7998,https://www.instagram.com/reel/CG72Oq2lVY2/,"Here are our picks for the best comfort movies on HBO Max. What are some of your selections?

#totalnerd #hbomax #movie #movies",VIDEO,89746,87698,1980,1562,35,351,32
10-28-2020 17:00:31,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122881787_3352830484835538_5985101318160346957_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Mg67xTKQGtcAX_znnEo&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8L_4yn2l1Xz0lBsTUe7pU0ZrzflJlBjluaS0SWVEGq7w&oe=62FD3E24,https://www.instagram.com/reel/CG5RJPjFSWf/,"One fan theory claims that Hermione is actually Harry Potter’s sister… and it’s not as crazy as it sounds. Do you think it’s possible?

#totalnerd #harrypotter #harrypotterbooks #harrypottermovies",VIDEO,49890,51463,602,428,7,69,98
10-27-2020 23:31:37,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/122720570_380940709724329_322627478792407394_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CNB4NB9lEVsAX-BhNMy&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_68BOjV8JrDnFkdQseQizF6qJ9w4vFEpjh71_K2yHiMQ&oe=62FD80E2,https://www.instagram.com/tv/CG3ZGkFD7qB/,Will the new season of 'Superstore' live up to the hype? #superstore #nbc #show #tv #ranker,VIDEO,13641,n/a,n/a,52,0,12,n/a
10-27-2020 17:04:34,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/122706572_120456513169957_3834283985826854819_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=D94rMlzMau8AX9GRrJH&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-i-4IkdA3SwH-RCHBbWO7gVF786NWG-HKl2FVwCjTEKQ&oe=62FD748C,https://www.instagram.com/reel/CG2s0kCFzyB/,"Here is what Hermione should have looked like, according to the #harrypotterbooks

#totalnerd #harrypotter #harrypottermovies",VIDEO,112371,111847,2109,1664,16,167,262
10-21-2020 23:32:33,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/122145679_383736623035976_5291357764905607098_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XI58piKkgzcAX_rdZfv&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8hwnuy4B4q8w-DkkvdweuY87xQWJGqcrS4ZWAruNO3dg&oe=62FEAFE4,https://www.instagram.com/tv/CGn8bjrF5Xa/,Will the new season of 'Star Trek: Discovery' live up to the hype? #ranker #startrek #startrekdiscovery,VIDEO,12913,n/a,n/a,58,0,6,n/a
10-20-2020 00:58:42,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121968301_376674990360572_5352337001995315703_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_rH4B_542SwAX8KKl80&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9C61m2EutBzr_6btJFL0VIh1Nv2fONdaW5SBhI0c4PLQ&oe=62FF0CDD,https://www.instagram.com/tv/CGisYOulYJd/,"If you were a kid in the 90's you probably saw Zen The Intergalactic Ninja everywhere. Toys, Comics, Video Games, and Trading Cards. But did anyone actually like, Zen The Intergalactic Ninja? 

#Zen #IntergalacticNinja #TotalNerd",VIDEO,29728,n/a,n/a,406,4,113,n/a
10-16-2020 21:14:53,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121529190_370308844115042_7380278473934028153_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=i-kgLVBeohQAX8Q1nt6&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8-fWgmmP1Ox8GH2nd8VNnbqUa7AeQLKd5agNe-MubzzA&oe=62FE5B0C,https://www.instagram.com/tv/CGa0s-2n9qE/,Will the new season of 'Swamp Thing' live up to the hype? #ranker #swampthing #dc #comics,VIDEO,23636,n/a,n/a,335,4,58,n/a
10-16-2020 19:10:17,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121582617_768613847030887_1260429626307089303_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=j_2Rub8eXnkAX99FDic&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_5TeLThAfWGweArG2612eM8pGqTU0bY2_kI2hUQKw4Xg&oe=62FF0A2F,https://www.instagram.com/tv/CGakygiFNpY/,"Take your Star Wars, your Batmans, your Witcher novels, throw them into a video game, and what do you get? Sometimes kitsch, sometimes garbage, and sometimes...just sometimes, you get an incredible video game.

#VideoGames #LicensedGames #TotalNerd",VIDEO,18254,n/a,n/a,145,1,26,n/a
10-15-2020 02:20:46,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121285629_350115942741459_3685817249001899006_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DIOl6KX3sb0AX80l4Ri&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_geLy6kiMsnhBS5b4mfNa1yWaInhpMqCEtgR2X0zcB-Q&oe=62FE3051,https://www.instagram.com/tv/CGWLq1yFRFr/,"Doom is one of the most iconic video games of all time. It almost single handedly solidified the first person shoot genre. The game has spawned a franchise, feature films, and a mountain of merchandise.

#TotalNerd #Doom #VideoGames",VIDEO,30780,n/a,n/a,724,6,180,n/a
10-12-2020 21:20:50,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/121381059_3431390896914437_4130703718102007619_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zFeRacIDW4YAX9ydoHe&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8jvt3GER6xar0chLjvkieHsZkR13t9Gad7XUX62t7qgg&oe=62FEF15C,https://www.instagram.com/tv/CGQW9ahlVkb/,"Batman in an international icon. He’s beloved the world over. He’s been adapted into nearly every artistic medium known to mankind.  Bill Finger actually created the Caped Crusader and was robbed of his rightful creative legacy.

#Batman #BillFinger #TotalNerd",VIDEO,30708,n/a,n/a,622,6,138,n/a
10-07-2020 19:30:51,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/121055102_431449901172029_6292694676710681222_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ik2o3XW6zWEAX-1RJ35&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8xfE-aH6P2RmWsl35IL_-wVD3WajhfxG9yp4fKRodDsQ&oe=62FD34F7,https://www.instagram.com/tv/CGDdYhVgOlE/,Will the new season of 'The Walking Dead' live up to the hype? #twd #thewalkingdead #amc #ranker #celebritypage,VIDEO,9963,n/a,n/a,74,0,8,n/a
10-07-2020 19:05:09,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120923126_115675333636323_8456544992741912765_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IiaG62yh2hIAX-PCv-H&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8I7vxKNffJfw3DHIBthW4vBuqk2zjDS_eLfuIiyjBrFQ&oe=62FD4AAC,https://www.instagram.com/tv/CGDYJ2MlzFW/,"The Millennium Falcon is the fastest hunk of junk in the galaxy. This Star Wars legend made the Kessel run in less than 12 parsecs. Han Solo’s modified Millennium Falcon YT-1300 Corellian Freighter is one of the most famous ships in all of film history. This is a comprehensive list about everything you need to know about the Star Wars ship: The Millennium Falcon

#MillenniumFalcon #StarWars #TotalNerd",VIDEO,46660,n/a,n/a,630,9,210,n/a
10-05-2020 21:38:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120911821_341207517122982_2706152800554155015_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ewyi9NpyqGIAX-fLM6u&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8IQNTbSAFJHaSeCDsCGz9kfgk-04cppb7zWnQQkwqIbw&oe=62FDD3F4,https://www.instagram.com/tv/CF-WUdnFUJY/,"J. O'Barr's life seems to have been filled with loss and darkness, after struggling with addiction he turned this into a comic book which spawned one of the most successful movie franchises of the 1990's... The Crow. 

#TheCrow #BrandonLee #TotalNerd",VIDEO,17155,n/a,n/a,260,0,72,n/a
10-02-2020 23:25:19,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120642526_979250782571345_3934173325512578856_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QJq290j3q-YAX9-vq97&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9urEPhK1KHvz0I-BPVCzBjv-Lf7bO7TWXuM_xBuuk98g&oe=62FF1A82,https://www.instagram.com/tv/CF27l9_lMq7/,"Zombies seem to crawl out of their cultural graves every few years, simply refusing to stay dead. Our culture’s fascination with them exploded into a movement with the classic film “Night Of The Living Dead,” and slowly infected the cultural zeitgeist since then. The zombie trend comes and goes, and we’ve seen them in movies, TV shows, graphic novels, and most importantly - at least for the sake of this argument - video games. 

#Zombies #VideoGames #ButtonMash",VIDEO,12325,n/a,n/a,112,1,5,n/a
09-30-2020 19:13:26,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120317875_2414914488811986_6788296028099262108_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=L7dlYQcc9oMAX-N-JM5&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_PNuL8qL8ouTPSn7HEm8FakUMYr0e-H9lJyQusWOitgg&oe=62FDAE52,https://www.instagram.com/tv/CFxUxdGFZn8/,"We all wish we were Superheroes, but that's also because we haven't actually thought through what that desire really entails.

#Superhero #Comics #TotalNerd",VIDEO,20655,n/a,n/a,320,3,47,n/a
09-29-2020 18:57:39,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/120299363_3431553370220923_4080004940877558592_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=osrA6aRa7NgAX8WaH50&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_-k-6TT0j8j0TDLULuxRORr_oTY9wpuW0HQHN9hMEzgQ&oe=62FD9944,https://www.instagram.com/tv/CFusedKlDsQ/,"Vin Diesel’s Bloodshot made its way into theaters in 2019. Obviously, that means it’s time to talk about how Valiant built a video game empire, lost it, and then was reborn again.

#ValiantComics  #Bloodshot #TotalNerd",VIDEO,15806,n/a,n/a,186,0,35,n/a
09-28-2020 21:21:01,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/120203070_377428723628040_4316535377692479480_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GoJTccHYHlsAX-8GQ7r&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-l3xExq7mwa-UnVUmezJCjSlRP1Qql6BGSNolVES6XGA&oe=62FD8460,https://www.instagram.com/tv/CFsSxb6A3zf/,"You young whippersnappers might not remember the good old days, when arcade cabinets were clunky, the buttons were sticky, and the arcade smelled like old pizza and we LIKED it, dagnabbit! We didn’t have virtual reality - we had actual reality! And if we lost the game we were losing money, too! You next-gen gamers should respect your elders! 

#Arcades #VideoGames #TotalNerd",VIDEO,17117,n/a,n/a,173,1,16,n/a
