Time Posted,Image URL,Instagram Post,Caption,Media Type,Reach,Plays,Total Interactions,Likes,Comments,Saves,Shares,Hashtags,Hashtag Count
04-29-2022 19:45:54,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279305769_361660649315945_6840493443564158711_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AErVcwZVeqAAX81dFjp&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9_CmjrOb1KcnwSIsNM_9_1XVTCyEft3bIuo5Bpd9e6nQ&oe=630A4504,https://www.instagram.com/reel/Cc8nHLCje--/,"Does this mean Mutants in the MCU? 🤯

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 
📺 @yahooentertainment 

#mcu #marvel #doctorstrangeinthemultiverseofmadness #doctorstrange #patrickstewart #xmen #startrek #wandamaximoff #scarletwitch #avengers #thor #moonknight",VIDEO,127596,126041,8609,6570,38,899,1102,#mcu #marvel #doctorstrangeinthemultiverseofmadness #doctorstrange #patrickstewart #xmen #startrek #wandamaximoff #scarletwitch #avengers #thor #moonknight,12
04-28-2022 17:34:32,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279266571_937295636967882_6679213922105978646_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JnJcD12sm6kAX-Gv36H&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_jEWmdM44PzdLljNZt8udpsE_8SBshr1igPkIfD9ovmg&oe=630A4995,https://www.instagram.com/reel/Cc5zmSwpPQN/,"That RDJ line is iconic. 

@totalnerd_ 
@ranker 

#mcu #marvel #thorragnarok #thor #ironman #doctorstrange #improv",VIDEO,123605,120505,8887,6020,40,2049,778,#mcu #marvel #thorragnarok #thor #ironman #doctorstrange #improv,7
04-27-2022 21:10:12,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/279254983_691348472072552_6744831787885087564_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uBYrqjFtUTcAX9B5cc3&_nc_oc=AQlSA-Rxc_cRz_jG_CZZ3OIxoqLbOyrCyWMLOFj0NB7twRzTzo3opak51gU2kSdwVtZPnfPyVB6l8T8hFi0bCVD9&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8WGFhvCSVpUM_ibMq9LQkH4tSLtsc1xWzFvpaN42Q8bg&oe=6309F554,https://www.instagram.com/reel/Cc3ntM6j7Oe/,"@greydelisle thank you for contributing to our childhood! ⚡️

@totalnerd_ 
@ranker 

#cartoon #scoobydoo #nostalgia #nickelodeon #90s #totalnerd #ranker #greydelisle",VIDEO,47695,47021,2340,1888,25,266,161,#cartoon #scoobydoo #nostalgia #nickelodeon #90s #totalnerd #ranker #greydelisle,8
04-26-2022 22:17:28,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/279114143_374325341112460_2678170070531094146_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aHJELtJ1HnIAX_wXGbE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Xq2En2mHkh6yCfWi5Y47yzdvu2MFuXKFdlboDvm6L_g&oe=630AA2EE,https://www.instagram.com/reel/Cc1Jq2tjZVR/,"Interviewer (2015): “What would you like to see Scarlet Witch do next?” 🤯 Never say never in the MCU.

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#mcu #marvel #wandamaximoff #doctorstrange #elizabetholsen #scarletwitch #avengers #thor #moonknight",VIDEO,231988,222639,18051,12340,66,2913,2732,#mcu #marvel #wandamaximoff #doctorstrange #elizabetholsen #scarletwitch #avengers #thor #moonknight,9
04-22-2022 17:59:48,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278874267_572964303890882_743720874087624691_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=pyvcXc-9rAYAX_VBA1i&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_99afA_ymrqQuz2Y0SNWONBs4uJynHIj9OaqgVUWz6Xg&oe=630AAB4B,https://www.instagram.com/reel/CcqZyaAp-5u/,"@tarastrong thanks for making our childhood! 🙏🏼 

@ranker 
@totalnerd_ 

#cartoon #harleyquinn #batman #tarastrong #reels #nickelodeon #90s #nostalgia",VIDEO,62146,60667,4235,3386,33,401,415,#cartoon #harleyquinn #batman #tarastrong #reels #nickelodeon #90s #nostalgia,8
04-21-2022 17:39:53,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278877478_360223522713342_4005566910001409117_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9YcN0NayBtEAX9TyZMi&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_xHI9T-VveVzsxx26DN-r_4xc70uElAlCBEzwUEvgVGQ&oe=630A8D24,https://www.instagram.com/reel/CcnydYAJBu5/,"Has the riddler ever stumped you?🤔

@totalnerd_ 
@ranker 

#thebatman #theriddler #theriddleredit #bestriddles #gotham",VIDEO,128590,125799,6993,5174,20,1503,296,#thebatman #theriddler #theriddleredit #bestriddles #gotham,5
04-19-2022 21:51:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278856894_521152143044502_7697419401217690106_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Y3lNkQv2jH0AX_88sSC&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8Ar-01_cxuZFP6fLc0Y5fiWxnXNX4LUYcwTB01WREtmg&oe=630A1C21,https://www.instagram.com/reel/CcjFdfSj8k0/,"Is America Chavez going to be the MCU’s next big powerhouse?

🎤 @totalnerd_ 
📺 @doctorstrangeofficial 

#marvel #mcu #doctorstrange #americachavez #wandamaximoff #avengers #moonknight #thor",VIDEO,279853,257932,8615,6114,148,1563,790,#marvel #mcu #doctorstrange #americachavez #wandamaximoff #avengers #moonknight #thor,8
04-18-2022 18:22:48,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278662042_389537439493569_166029056741519833_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=W3OtpyPT34wAX9Jy5sP&_nc_oc=AQkFmvdK-meYAHdfY5KJLuFtaUzoXV4hfD1i2dGViAuDM86w_FiNobbyj5PfJQzIbkCYn6KYQQU6AYMzVX6wLDvy&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9IFDBL3y1fss-4emj59iMuKOEd2yxzHjH7sm5DFSUI6w&oe=6309D77E,https://www.instagram.com/reel/CcgJPGqDJgM/,"“I’m a lemming for Tobey.” 🤣

🕷 @totalnerd_ 

#spiderman #nowayhome #bullymaguire #andrewgarfieldedit #tomhollandedit #tobeymaguireedit #marvelstudios #mcumemes #nerdlife",VIDEO,58677,55720,5501,4274,10,938,279,#spiderman #nowayhome #bullymaguire #andrewgarfieldedit #tomhollandedit #tobeymaguireedit #marvelstudios #mcumemes #nerdlife,9
04-15-2022 18:04:08,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278626634_1151660705583875_8288557929696085942_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=MCpZfWc37FAAX9NDqXo&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_XPPABoGHc8JWggLe-883x3NNBJhtwS5N_sWT8EEyTwA&oe=630AC428,https://www.instagram.com/reel/CcYY4JNpeWB/,"Hermione was always ready with a comeback. Happy birthday, @emmawatson!

@totalnerd_ 
@ranker 

#emmawatson #hermionegranger #harrypotter #hogwarts #happybirthday #totalnerd #ranking",VIDEO,47975,42237,1712,1392,1,234,85,#emmawatson #hermionegranger #harrypotter #hogwarts #happybirthday #totalnerd #ranking,7
04-12-2022 20:09:17,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/278243074_989593275024230_8109074242572208781_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lxfJ0hPBQiYAX-i7P3x&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-okm2F6KCP1UI22NuzsSYkrMO6r3JN-RP0-ka_j73nCw&oe=630A25F3,https://www.instagram.com/reel/CcQ40iKD4Kv/,"Moon Knight = Spider-Man? 🧐🕷

@totalnerd_ 
@marvel 

#intothespiderverse #mcuedits #oscarisaac #chrispine #mahershalaali #kimikoglenn #nerd #marvel #spidermancomics #moonknight #multiverse",VIDEO,112440,101874,4464,3733,15,561,155,#intothespiderverse #mcuedits #oscarisaac #chrispine #mahershalaali #kimikoglenn #nerd #marvel #spidermancomics #moonknight #multiverse,11
04-11-2022 21:11:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/278174076_408078134069641_1310084403699867781_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eQ6NdXKXEvgAX9ToKNW&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9-ILrACLW4NPKgvne8unmKwXwPeB59SPCK8n5xaqvAhA&oe=630B423D,https://www.instagram.com/reel/CcObB0mDl5p/,"@officiallymcconaughey you really made that scene iconic! 👌🏼 

@totalnerd_ 
@ranker
@watchworthyapp 
@jonahhill 
@leonardodicaprio 
@channingtatum 

#ranker #wolfofwallstreet #21jumpstreet #leonardodicaprio #matthewmcconaughey #channingtatum #hollywood #moviedetails #watchworthy",VIDEO,35257,35254,1380,1172,3,161,44,#ranker #wolfofwallstreet #21jumpstreet #leonardodicaprio #matthewmcconaughey #channingtatum #hollywood #moviedetails #watchworthy,9
03-22-2022 18:00:03,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/277080601_147592717752084_4867588143856523480_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AMg175giJqQAX9xTbk1&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9iYu9uUijZVkwKXsdSirRYhfwI1PfcBdAZe6IqnGrAWg&oe=630A225B,https://www.instagram.com/reel/CbalUWyJ9rQ/,"He’s not bad when he actually shows up to work. 

@totalnerd_ 
@ranker

#mcu #marvel #daredevil #mattmurdock #disneyplus #charliecox #tvseries #totalnerd",VIDEO,335054,333419,61087,50200,133,8521,2233,#mcu #marvel #daredevil #mattmurdock #disneyplus #charliecox #tvseries #totalnerd,8
03-18-2022 22:14:16,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275935072_261117552900783_3364432664742865326_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=HgfvszFlf1EAX-ojVdo&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9KIHWpSYFqDX60CQD-qvo_32TZi_xRHc0YUwoK03wD6w&oe=6309F1CC,https://www.instagram.com/reel/CbQvPvXjsd0/,"The baby getting tossed had us shook😅 

@totalnerd_ 

#timburton #movies #moviescenes #entertainment #reels #funfacts #ranker #watchworthy",VIDEO,636097,648536,44981,38993,34,4388,1566,#timburton #movies #moviescenes #entertainment #reels #funfacts #ranker #watchworthy,8
03-16-2022 18:00:12,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/275740873_1001296060814748_1155375690303878639_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zwb75aJYtWMAX-S8TgG&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9fZIA6QmU8jHMk-fA6HnoQAxXmsZ4OGXL2W7WXa8aEiA&oe=630AE7AF,https://www.instagram.com/reel/CbLIYDRpMXI/,"Can you believe some of the most memorable MCU scenes weren’t originally part of the scripts?

@totalnerd_ 
@ranker

#mcu #marvel #spiderman #thor #loki #infinitywar #avengers #improvised #totalnerd",VIDEO,123450,123913,12175,8263,14,2831,1067,#mcu #marvel #spiderman #thor #loki #infinitywar #avengers #improvised #totalnerd,9
03-09-2022 20:03:42,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/275427242_533222338113091_1653260629079174304_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4XrWmvj3ygUAX8rW8WJ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8UVEaPvxt22CJo_Yqp-k2bSxrLf8YJo_cKkw08d3DsRw&oe=630B0A70,https://www.instagram.com/p/Ca5U32qOGqA/,"Like father, like kids⁠
.⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐌𝐞𝐚𝐧𝐢𝐧𝐠𝐟𝐮𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐓𝐡𝐨𝐫: 𝐑𝐚𝐠𝐧𝐚𝐫𝐨𝐤' - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,179918,118361,16585,14397,77,2111,n/a,,
03-07-2022 17:04:00,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/275369735_534200081317142_8072305699304668735_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=z6LHqEN6nAUAX_hbzyd&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT92wqVg4ngQV7XFE7xFbmQzNg1Z5VMiq6sKCA2GwpqImQ&oe=630B2CDA,https://www.instagram.com/p/Caz2tQLNWQl/,"That's gotta hurt⁠
.⁠
𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐎𝐯𝐞𝐫-𝐓𝐡𝐞-𝐓𝐨𝐩 𝐀𝐜𝐭𝐢𝐨𝐧-𝐀𝐝𝐯𝐞𝐧𝐭𝐮𝐫𝐞 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐚𝐭𝐡𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,104796,72887,6135,4961,87,1087,n/a,,
02-02-2022 21:38:27,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/258965233_349092750197088_272709440510740731_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r81t4L-Ha00AX8JfhlM&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT82sLt92-C7VRWd8ykJqjLGGWf78jHXyZfbAAs9MrjwLg&oe=630AD122,https://www.instagram.com/reel/CZfXeL5pfcL/,Calling all gamers! Check out Nerdstalgic Gaming on YouTube! Link in Bio,VIDEO,11089,10512,58,56,0,2,0,,
12-30-2021 17:03:37,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/270858076_329294119040685_2345804458718479254_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mHGHHQj6HdYAX_PhSWa&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8P4ZOqYjM_Hj6EO0xU3QYBfPsLKUNWLL2enz8MQynjiw&oe=630A760E,https://www.instagram.com/p/CYHVZsvN7tS/,"𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐆𝐨𝐝𝐳𝐢𝐥𝐥𝐚 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,140702,95719,9530,8012,43,1475,n/a,,
12-18-2021 17:04:05,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/268840098_428255172367760_1834938103734815776_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KlQKLJlLnY4AX9_c0lS&_nc_oc=AQn_tKJb1VSx_Z3oqKo1r5TJwrUoFdg1WhVxAtYJa1m6OFZuFVzrQxn2K6KZMINVTkbrVnLeHxi0jgGsIAvVNi4P&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9FVy1-ErV_WBkPfEvAtwJiV92oTggPbw4zsSTAJ-CCzw&oe=6309D08E,https://www.instagram.com/p/CXob6vRNrY3/,"𝟏𝟒 𝐑𝐞𝐚𝐥 𝐅𝐢𝐠𝐡𝐭𝐢𝐧𝐠 𝐒𝐭𝐲𝐥𝐞𝐬 𝐘𝐨𝐮 𝐃𝐢𝐝𝐧'𝐭 𝐑𝐞𝐚𝐥𝐢𝐳𝐞 𝐖𝐞𝐫𝐞 𝐈𝐧 𝐋𝐨𝐭𝐬 𝐎𝐟 𝐌𝐨𝐯𝐢𝐞𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",VIDEO,172070,115083,10741,9391,57,1293,n/a,,
10-11-2021 17:14:54,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/245021138_3017071941894838_9107531417821725450_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wdvw6ru7QswAX9hkFiZ&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8cKloHh1WYnSyUV0X1FAi7iWdHXKQUvqDDBOaYTVNhZQ&oe=630AB5C5,https://www.instagram.com/reel/CU5XawUp7Ka/,"He had me in the first half there, not gonna lie
.
Follow @totalnerd_ and @totalnerdcomics for more nerdy memes and posts! 
.
.
@watchworthy @ranker #mcuposts #mcumemes #mcureels #blackpantherposts #blackpanther #blackpanthermemes #blackpantherreels #marvelposts #marvelmemes #marvelreels #mcuquotes #funnymcumoments #funnymcuquotes #funnymcu",VIDEO,88339,84629,6253,5349,7,587,310,#mcuposts #mcumemes #mcureels #blackpantherposts #blackpanther #blackpanthermemes #blackpantherreels #marvelposts #marvelmemes #marvelreels #mcuquotes #funnymcumoments #funnymcuquotes #funnymcu,14
10-07-2021 17:44:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/244474750_1494251427615071_4663948757970492475_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=m7JqAH6gXuEAX_jOyMU&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9mULAinlE8kvKqeXaKOjdgOt6Bq5MG5ZcFkIt-RrOwZA&oe=630A79E3,https://www.instagram.com/reel/CUvHiK-DDcW/,"That's some true evil right there
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#disney #disneyvillains #littlemermaid #disneymemes #lionkingmemes #lionking #littlemermaidmemes #villainmemes",VIDEO,79062,79357,1297,1095,6,162,34,#disney #disneyvillains #littlemermaid #disneymemes #lionkingmemes #lionking #littlemermaidmemes #villainmemes,8
08-28-2021 02:49:01,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240722753_562219105089904_3316090125710959104_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mr8gy2JwlHoAX-3iOci&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT90wl-M_roQC8OGOnZRn6GbYcFH0AVL297upDoeNuF0GA&oe=630B2A4A,https://www.instagram.com/reel/CTGhUcgnqz9/,"I don't like that word 😬
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#marvelmemes #mcumemes #mcu #mcuquotes #underratedmcuquotes #marvelquotes",VIDEO,288241,275935,16271,11788,37,3680,766,#marvelmemes #mcumemes #mcu #mcuquotes #underratedmcuquotes #marvelquotes,6
08-25-2021 21:45:24,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/240496134_383628016486353_6648293862377107544_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SCo4zUW2p58AX9OuaF3&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8ZqSFqI_aGyotD-y_fW86ioQ1Q__5x_G4PWmKAuWFnsw&oe=630AAE1F,https://www.instagram.com/reel/CTA1ANrDeBm/,"Name a more famous clarinet player
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#spongebobsquarepants #spongebobmemes #bikinibottomtwitter #squidward #patrickmemes #squidwardmemes #spongebob",VIDEO,87825,85992,4135,3306,21,451,357,#spongebobsquarepants #spongebobmemes #bikinibottomtwitter #squidward #patrickmemes #squidwardmemes #spongebob,7
08-04-2021 18:17:29,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/230347437_1234142890434761_6707639865525292027_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wQrckHTt64IAX_fdmB-&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_LTw_a4_-8kiYMDcNnI-7EGWLQ_i_-9-Kpfqco6R-Lqw&oe=630B4477,https://www.instagram.com/reel/CSKYb_cJbnO/,"I'll take those odds
-
@totalnerd_ @totalnerdcomics @watchworthy @ranker
-
#avengers #marvelmemes #avengersmemes #mcumemes #marvel #doctorstrange #doctorstrangememes #thanosmemes",VIDEO,179500,169311,6587,5697,44,572,274,#avengers #marvelmemes #avengersmemes #mcumemes #marvel #doctorstrange #doctorstrangememes #thanosmemes,8
08-02-2021 19:35:29,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/229164026_314801753753351_6137285178829637142_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A6TMH0tMSWUAX-sJmr0&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9YD40xWNEY5pifvQyNaN9NBPG8Ak2nVo9_wzIrPT__1Q&oe=6309800F,https://www.instagram.com/reel/CSFX1SBpn2m/,"Lines that hit harder than Avada Kedavra 🪄
-
@totalnerd_ @totalnerdcomics 
-
#harrypotter #harrypotterlines #harrypottermemes #pottermore #ronquotes #harrypotterquotes
#pottermore #hogwartsmemes #hogwartsquotes",VIDEO,39891,38298,857,628,6,164,59,#harrypotter #harrypotterlines #harrypottermemes #pottermore #ronquotes #harrypotterquotes #pottermore #hogwartsmemes #hogwartsquotes,9
03-16-2021 22:13:11,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/160376687_948409999232214_186802800314497651_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bGUUqpKw-7oAX94KmZa&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_cc0pWJ_nFLBGNlE1_Hbrr6VvLEkcNTbDwxJ5khkbmiA&oe=6309B5CD,https://www.instagram.com/tv/CMfvZKvF5YH/,Will the new season of 'The Masked Singer' live up to the hype?,VIDEO,10461,n/a,n/a,41,1,3,n/a,,
03-11-2021 20:41:18,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/159663643_785529405729777_7343414288713268885_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uaOBz3eKtdIAX97WEVF&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_jHlQHnQo1BzvOOxF2tflR5yT8uIJtoR3bJv0S-ZtQEw&oe=630A3DA6,https://www.instagram.com/tv/CMSs6kBDCpl/,Will the new season of 'Good Girls' live up to the hype? #netflix #goodgirls,VIDEO,12980,n/a,n/a,50,0,5,n/a,#netflix #goodgirls,2
03-06-2021 01:27:16,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/157446379_1200562240358234_466892617123881927_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IRjqi6EV8Z4AX_2SBNs&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_YZv3JghUqk4PTfXGvJOy_gG5gmuM_g5dxwlMHHSp4uQ&oe=630AEA49,https://www.instagram.com/tv/CMDwoKmDK1Q/,Will the next season of 'The Flash' live up to the hype?,VIDEO,18799,n/a,n/a,99,0,14,n/a,,
02-19-2021 21:22:34,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/151330789_264200555116392_8674197261602832008_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Jp6uVaa9wvAAX-e1IZa&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT81U5iR8ZdqGHpTe5iyQT1urG9nd-p4i9fTHkLyTwaHMQ&oe=630A0DF4,https://www.instagram.com/tv/CLfRwJIDgAu/,Will the new season of 'The Real Housewives of New Jersey' live up to the hype?,VIDEO,10924,n/a,n/a,35,0,2,n/a,,
02-17-2021 19:22:09,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/151724093_128490015752452_3118338392460748130_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VOG9kbFdEjwAX-vajv1&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_PG9lHoZRJxWzQJGDUEo4-qJbvMC8jf_UioiQGlK0LNA&oe=630A0A45,https://www.instagram.com/tv/CLZ53HLDwVB/,Will the new season of 'Last Week Tonight with John Oliver' live up to the hype?,VIDEO,16577,n/a,n/a,106,0,15,n/a,,
12-09-2020 01:27:10,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/130086891_217262849972465_4519018962789045757_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XVIKF-iXqP0AX_Qyf0w&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-exrhizGeMnm_tEiIj2_ENjce-C4Mw_CF6EUZ5C3h6nA&oe=630B4573,https://www.instagram.com/tv/CIjvto9AJoe/,Does the new season of 'Big Mouth' live up to the hype? #netflix #bigmouth #ranker #watchworthy,VIDEO,20348,n/a,n/a,200,3,31,n/a,#netflix #bigmouth #ranker #watchworthy,4
11-20-2020 18:01:04,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/126093417_291368722151576_3901052159896269254_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ouhJeQaZX5IAX-ncWvi&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_VR48FFwGD7TKBBQD__JIuFqfsMNxlVArCnsghrOhEXw&oe=6309AF2B,https://www.instagram.com/reel/CH0mXI8lwhs/,"Here are some movies to watch if you love Tom Felton in Harry Potter. What do you think of our choices?

#totalnerd #movie #movies #harrypotter #harrypottermovies #harrypotterfilms",VIDEO,47343,45181,468,379,1,64,24,#totalnerd #movie #movies #harrypotter #harrypottermovies #harrypotterfilms,6
