Message ID,Info
17995936219432174,"{'caption': ""The story of Anakin Skywalker is WAY deeper than the prequel trilogy shows.\u2060\n.\u2060\n.\u2060\n𝟮𝟬 𝗧𝗵𝗶𝗻𝗴𝘀 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 (𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆) 𝗗𝗼𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗔𝗻𝗮𝗸𝗶𝗻 𝗦𝗸𝘆𝘄𝗮𝗹𝗸𝗲𝗿\u2060\n�– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 3, 'id': '17995936219432174', 'like_count': 1518, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cb1AQOuOYe3/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277775453_465712005347469_6336520658360882195_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yqI_KF6p53EAX9Ja623&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9utsvpKWMmxDE1-RnKK6AQ1RBOstCgQoqF_oFB4oHiUQ&oe=630ADFB5', 'shortcode': 'Cb1AQOuOYe3', 'timestamp': '2022-04-02T00:15:14+0000'}"
18132197767258727,"{'caption': 'Wong 👏  gets 👏  stuff 👏 done 👏\u2060\n.\u2060\n𝟭𝟰 𝗧𝗵𝗶𝗻𝗴𝘀 𝗬𝗼𝘂 𝗗𝗶𝗱𝗻’𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗪𝗼𝗻𝗴 𝗙𝗿𝗼𝗺 𝗧𝗵𝗲 𝗖𝗼𝗺𝗶𝗰𝘀\u2060\n�– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 41, 'id': '18132197767258727', 'like_count': 6738, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cb0rpn-L3a_/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277604534_518338953224661_8591387286564819086_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OhzuddwJlBEAX9wtXmC&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT94lXx0ALbZG7HtXWvqKuOP1jwbZMRMMx93z4P1UVL5Jg&oe=630AA56B', 'shortcode': 'Cb0rpn-L3a_', 'timestamp': '2022-04-01T21:15:12+0000'}"
17848283948736956,"{'caption': ""Baby Ahsoka > Grogu, 'nuff said.\u2060\n.\u2060\n.\u2060\n𝟮𝟬 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 𝗣𝗼𝗶𝗻𝘁 𝗢𝘂𝘁 𝗗𝗲𝘁𝗮𝗶𝗹𝘀 𝗔𝗯𝗼𝘂𝘁 𝗔𝗵𝘀𝗼𝗸𝗮 𝗧𝗮𝗻𝗼 𝗪𝗲 𝗡𝗲𝘃𝗲𝗿 𝗡𝗼𝘁𝗶𝗰𝗲𝗱 𝗕𝗲𝗳𝗼𝗿𝗲\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 12, 'id': '17848283948736956', 'like_count': 2519, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cb0XDrIus1J/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277472773_2164560333699839_5028851316344271799_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Gm5L83n5H70AX_FvhS-&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-FK_deaWB09DBNzLhiQQPtk_axRE4rhtzfCnwn2UsYUg&oe=630A417C', 'shortcode': 'Cb0XDrIus1J', 'timestamp': '2022-04-01T18:15:17+0000'}"
17863767554701791,"{'caption': 'Pretty epic detail!\u2060\n.\u2060\n𝐂𝐥𝐞𝐯𝐞𝐫 𝐏𝐫𝐨𝐝𝐮𝐜𝐭 𝐏𝐥𝐚𝐜𝐞𝐦𝐞𝐧𝐭 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐃𝐞𝐦𝐚𝐧𝐝 𝐀 𝐑𝐞𝐰𝐚𝐭𝐜𝐡 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 11, 'id': '17863767554701791', 'like_count': 2714, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbvgbQAOSUa/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277561412_988639442022804_9179614942046493854_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kmp4YmnvgaAAX-6NGWL&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-w33b1e6pUKcOG-HJ1odgpnIkJ3c0BTBvNxgTGkAX1oQ&oe=630B2CE2', 'shortcode': 'CbvgbQAOSUa', 'timestamp': '2022-03-30T21:01:11+0000'}"
17863912706701415,"{'caption': 'Pretty epic detail!\u2060\n.\u2060\n𝐒𝐮𝐛𝐭𝐥𝐞 𝐌𝐨𝐯𝐢𝐞 𝐒𝐞𝐭 𝐀𝐧𝐝 𝐏𝐫𝐨𝐩 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐃𝐞𝐦𝐚𝐧𝐝 𝐀 𝐑𝐞𝐰𝐚𝐭𝐜𝐡 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 18, 'id': '17863912706701415', 'like_count': 3945, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbvL5arM0jm/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/277545570_738937510819189_3962615810607690342_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=P5N3Ya81KSwAX9LBg79&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-DW9-is-6L1jJK8udFDMdjfyPILk8R3ikVYufn6C1MjA&oe=630A7BC8', 'shortcode': 'CbvL5arM0jm', 'timestamp': '2022-03-30T18:01:58+0000'}"
18057766615308118,"{'caption': ""Gimli was too young at the ripe age of 60\u2060\n.\u2060\n𝐋𝐨𝐫𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐀𝐛𝐨𝐮𝐭 𝐆𝐢𝐦𝐥𝐢 𝐓𝐡𝐞 '𝐋𝐨𝐫𝐝 𝐎𝐟 𝐓𝐡𝐞 𝐑𝐢𝐧𝐠𝐬' 𝐅𝐢𝐥𝐦𝐬 𝐃𝐨𝐧'𝐭 𝐓𝐞𝐥𝐥 𝐘𝐨𝐮- Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 24, 'id': '18057766615308118', 'like_count': 6613, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbtQNJQFYGM/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/277548986_178365544523597_9156813348012759798_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dWQV8pd5PloAX8_V2lN&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9hMr-C8-BHjhBWB8FKI_hPeBxfFC6fxTXUr0I46n4Lcw&oe=630AC5A6', 'shortcode': 'CbtQNJQFYGM', 'timestamp': '2022-03-30T00:00:53+0000'}"
17958337312651622,"{'caption': 'Part of us kind of wants to see a pirate Batman in action.\u2060\n.\u2060\n𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐎𝐛𝐯𝐢𝐨𝐮𝐬 𝐋𝐢𝐞𝐬 𝐑𝐨𝐛𝐞𝐫𝐭 𝐏𝐚𝐭𝐭𝐢𝐧𝐬𝐨𝐧 𝐇𝐚𝐬 𝐄𝐯𝐞𝐫 𝐓𝐨𝐥𝐝 𝐈𝐧𝐭𝐞𝐫𝐯𝐢𝐞𝐰𝐬\u2060\n– Link in Bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 12, 'id': '17958337312651622', 'like_count': 5171, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cbqrak2AnZB/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/277047327_387490649863661_3740057122097875076_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r2Ev8dnRfFUAX9q440w&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_bXxeI1SiJWJNI5VdL0sSn8M0JJ4yku789Ay2zkf1b2A&oe=630AC18D', 'shortcode': 'Cbqrak2AnZB', 'timestamp': '2022-03-29T00:00:54+0000'}"
17935413235924473,"{'caption': 'More like chaotic god, amirite?\u2060\n.\u2060\n𝟏𝟒 𝐓𝐢𝐦𝐞𝐬 𝐌𝐂𝐔 𝐇𝐞𝐫𝐨𝐞𝐬 𝐒𝐨𝐥𝐯𝐞𝐝 𝐀 𝐏𝐫𝐨𝐛𝐥𝐞𝐦 𝐈𝐧 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐂𝐡𝐚𝐨𝐭𝐢𝐜 𝐖𝐚𝐲 𝐈𝐦𝐚𝐠𝐢𝐧𝐚𝐛𝐥𝐞\u2060\n– Link in Bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 19, 'id': '17935413235924473', 'like_count': 4648, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbqaMg-MAc1/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/277456711_1469269323531238_6974382364531954679_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5GpbBpA86SIAX-tABAQ&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8eHitqwW5w-S-IUW5rzi0i4sPNGSurEEaedPqtF24Bqg&oe=630A831B', 'shortcode': 'CbqaMg-MAc1', 'timestamp': '2022-03-28T21:30:17+0000'}"
17965042045578268,"{'caption': ""Talk about a nightmare...\u2060\n.\u2060\n.\u2060\n𝗕𝗲𝗵𝗶𝗻𝗱-𝗧𝗵𝗲-𝗦𝗰𝗲𝗻𝗲𝘀 𝗦𝘁𝗼𝗿𝗶𝗲𝘀 𝗙𝗿𝗼𝗺 𝗧𝗵𝗲 ‘𝗣𝗶𝗿𝗮𝘁𝗲𝘀 𝗢𝗳 𝗧𝗵𝗲 𝗖𝗮𝗿𝗶𝗯𝗯𝗲𝗮𝗻' 𝗠𝗼𝘃𝗶𝗲𝘀\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 1, 'id': '17965042045578268', 'like_count': 1840, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cbk_h5rsNV_/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277242226_356883333024571_5107911658635304926_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=6RLRTUa0EnkAX-I3TiH&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-f4vBhXRU3Vx3KK-W2VtMHUBMUz80eaU36NLDpxQaCyw&oe=6309C50C', 'shortcode': 'Cbk_h5rsNV_', 'timestamp': '2022-03-26T19:01:35+0000'}"
17898264560587245,"{'caption': '\u2060Crossbones got results.\u2060\n.\u2060\n𝟏𝟑 𝐌𝐂𝐔 𝐇𝐞𝐧𝐜𝐡𝐦𝐞𝐧 𝐖𝐡𝐨 𝐂𝐨𝐮𝐥𝐝 𝐁𝐞 𝐀 𝐋𝐞𝐠𝐢𝐭 𝐁𝐢𝐠 𝐁𝐚𝐝 𝐎𝐧 𝐓𝐡𝐞𝐢𝐫 𝐎𝐰𝐧\u2060\n– Link in Bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!', 'comments_count': 16, 'id': '17898264560587245', 'like_count': 4189, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbkuR_5u56M/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277219224_480850327053307_3174370969387383184_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4EEdeFqRecoAX9XkfFC&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8caKX8oePv6DFt6lJJF6Z9o32GEIYBn18BKX-yol32MA&oe=630997D6', 'shortcode': 'CbkuR_5u56M', 'timestamp': '2022-03-26T16:30:26+0000'}"
17946352996867195,"{'caption': ""10/10 would hug.\u2060\n.\u2060\n.\u2060\n𝟭𝟱 𝗧𝗵𝗶𝗻𝗴𝘀 𝗬𝗼𝘂 𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆 𝗗𝗶𝗱𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗔𝗹𝗶𝗲𝗻𝘀 𝗜𝗻 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀'\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 16, 'id': '17946352996867195', 'like_count': 2426, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cbivz_SOmA2/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277242632_699799701051609_838313150501661615_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_kEUqMtaZkkAX-UPYQC&_nc_oc=AQkkUC672vbNJo5To5QiYRG_8PJ-IWNdWaMyUX53Z3Pm4ZTwTkypqLSjfJ-vTYH86QJ01DRbuPIDj2LUGi-WgH4Z&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_XiXXxDt0fqu8-ItMFbZd5vS1hK-OdSos_VWt8DcydAA&oe=630AFA92', 'shortcode': 'Cbivz_SOmA2', 'timestamp': '2022-03-25T22:05:19+0000'}"
17900629826533897,"{'caption': ""Hell hath no fury like a droid on a rampage.\u2060\n.\u2060\n.\u2060\n𝟭𝟯 𝗧𝗵𝗶𝗻𝗴𝘀 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆 𝗗𝗶𝗱𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗗𝗿𝗼𝗶𝗱𝘀\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 22, 'id': '17900629826533897', 'like_count': 3421, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cbia6JNsZKY/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277114395_712803910099607_6441438293370642585_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WeGHPHCplHkAX-Z2RTx&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9xd1Yoval6D7QdoA6TiInuBN3Lecel1Pu_zU_chIGLXQ&oe=630B0F41', 'shortcode': 'Cbia6JNsZKY', 'timestamp': '2022-03-25T19:02:53+0000'}"
18129547393268335,"{'caption': ""Who should star in Marvel's rumored Nova project?\u2060\n.\u2060\n.\u2060\n𝗧𝗵𝗲 𝗙𝗮𝘀𝘁𝗲𝘀𝘁 𝗦𝘂𝗽𝗲𝗿 𝗦𝗽𝗲𝗲𝗱𝘀𝘁𝗲𝗿𝘀 𝗢𝗳 𝗧𝗵𝗲 𝗠𝗮𝗿𝘃𝗲𝗹 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗲\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 20, 'id': '18129547393268335', 'like_count': 1425, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbiJf7fuPcV/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/277149886_365260065326588_5437481227267524812_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=jv9EXn3eZ-gAX_m0k4B&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-l_vB7ihxy09fI0zwIYfcPyZcMipBw46piBR4j90cvPw&oe=630A564C', 'shortcode': 'CbiJf7fuPcV', 'timestamp': '2022-03-25T16:30:32+0000'}"
17939336689851475,"{'caption': ""Don't mess with Jocasta.\u2060\n.\u2060\n.\u2060\n𝟭𝟯 𝗧𝗵𝗶𝗻𝗴𝘀 '𝗦𝘁𝗮𝗿 𝗪𝗮𝗿𝘀' 𝗙𝗮𝗻𝘀 𝗣𝗿𝗼𝗯𝗮𝗯𝗹𝘆 𝗗𝗼𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗧𝗵𝗲 𝗪𝗼𝗺𝗲𝗻 𝗢𝗳 𝗧𝗵𝗲 𝗝𝗲𝗱𝗶 𝗢𝗿𝗱𝗲𝗿\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 21, 'id': '17939336689851475', 'like_count': 3079, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/Cbf2GNcOeJs/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277214928_446875697190689_8520512826242883463_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IlwxNfS_nmUAX_LYHnW&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9tPkf_jZf3sJZlqKIUR2A6LM9IDzUbTgtmi-qc_di2ww&oe=630B0F32', 'shortcode': 'Cbf2GNcOeJs', 'timestamp': '2022-03-24T19:02:42+0000'}"
18160858570214576,"{'caption': ""Who can say if 'Kingdom of The Sun' would have been better than the cult classic we ended up with?\u2060\n.\u2060\n.\u2060\n𝟭𝟮 𝗧𝗵𝗶𝗻𝗴𝘀 𝗬𝗼𝘂 𝗗𝗶𝗱𝗻'𝘁 𝗞𝗻𝗼𝘄 𝗔𝗯𝗼𝘂𝘁 𝗧𝗵𝗲 𝗖𝗵𝗮𝗼𝘀 𝗕𝗲𝗵𝗶𝗻𝗱-𝗧𝗵𝗲-𝗦𝗰𝗲𝗻𝗲𝘀 𝗢𝗳 '𝗧𝗵𝗲 𝗘𝗺𝗽𝗲𝗿𝗼𝗿'𝘀 𝗡𝗲𝘄 𝗚𝗿𝗼𝗼𝘃𝗲'\u2060\n– Link in bio!\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 14, 'id': '18160858570214576', 'like_count': 2275, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbdlvAXl_Kq/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/277114262_963855464492654_8265806032728205674_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RlsUEqDamc4AX_LIVcI&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-iD0I5GK8WhWvfiRvhcS3SzgmDWMw3p_HLqxMqXRCReQ&oe=6309B149', 'shortcode': 'CbdlvAXl_Kq', 'timestamp': '2022-03-23T22:01:18+0000'}"
18029630944348314,"{'caption': ""Which weapon is stronger: the Ten Rings or Mjolnir?\u2060\n.\u2060\n𝟏𝟓 𝐓𝐡𝐢𝐧𝐠𝐬 𝐘𝐨𝐮 (𝐏𝐫𝐨𝐛𝐚𝐛𝐥𝐲) 𝐃𝐢𝐝𝐧'𝐭 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐌𝐂𝐔 𝐖𝐞𝐚𝐩𝐨𝐧𝐬\u2060\n- Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!"", 'comments_count': 37, 'id': '18029630944348314', 'like_count': 6814, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbTSgUnt8Ox/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/276025547_1043980079552515_4519050597163302669_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ix6d51qUAuAAX92Wu-a&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_72Lf1sC2iDWzEAgziUXGp_OmnTTNReZJqeokvR8rbmw&oe=630B20F6', 'shortcode': 'CbTSgUnt8Ox', 'timestamp': '2022-03-19T22:00:43+0000'}"
18191941039083937,"{'caption': ""Venom's origin is absolutely bonkers\u2060\n.\u2060\n𝐒𝐮𝐩𝐞𝐫𝐡𝐞𝐫𝐨𝐞𝐬 𝐖𝐡𝐨𝐬𝐞 𝐎𝐫𝐢𝐠𝐢𝐧𝐬 𝐀𝐧𝐝 𝐏𝐨𝐰𝐞𝐫𝐬 𝐊𝐞𝐞𝐩 𝐂𝐡𝐚𝐧𝐠𝐢𝐧𝐠 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 78, 'id': '18191941039083937', 'like_count': 9308, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbQZGSiO0Mh/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/275914474_502301661360954_4441064123061077194_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=A6hPW-MTl-gAX9kSdwL&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9QIMG19YzkJ_duotBXlnO6wGdVjo4bBdaRPBN8BOx9LA&oe=63096D05', 'shortcode': 'CbQZGSiO0Mh', 'timestamp': '2022-03-18T19:01:54+0000'}"
18210762553132552,"{'caption': ""The attention to detail here is incredible\u2060\n.\u2060\n𝟐𝟕 𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐈𝐦𝐩𝐫𝐞𝐬𝐬𝐢𝐯𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐚𝐧𝐬 𝐅𝐨𝐮𝐧𝐝 𝐈𝐧 '𝐙𝐨𝐨𝐭𝐨𝐩𝐢𝐚' - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060"", 'comments_count': 37, 'id': '18210762553132552', 'like_count': 5002, 'media_type': 'IMAGE', 'permalink': 'https://www.instagram.com/p/CbQEg2LughX/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/275922171_503426708093586_1109705215058686534_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Otoehzj9WR4AX8oJNxy&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-uf8Y0ss-AFBJI2VOyQfs6R_f2UlRNjKa5eL51Tgck4Q&oe=63096E63', 'shortcode': 'CbQEg2LughX', 'timestamp': '2022-03-18T16:01:46+0000'}"
17842122134757556,"{'caption': 'Riddle me this ⁇\u2060\n.\u2060\n𝐓𝐡𝐞 𝐓𝐫𝐢𝐜𝐤𝐢𝐞𝐬𝐭 𝐑𝐢𝐝𝐝𝐥𝐞𝐬 𝐏𝐨𝐬𝐞𝐝 𝐁𝐲 𝐓𝐡𝐞 𝐑𝐢𝐝𝐝𝐥𝐞𝐫 𝐈𝐧 𝐁𝐚𝐭𝐦𝐚𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐀𝐧𝐝 𝐓𝐕 𝐒𝐡𝐨𝐰𝐬 - Link in Bio\u2060\n.\u2060\n.\u2060\nFollow @totalnerd_ for more posts about movies, TV, and all things nerdy!\u2060', 'comments_count': 156, 'id': '17842122134757556', 'like_count': 6291, 'media_type': 'CAROUSEL_ALBUM', 'permalink': 'https://www.instagram.com/p/CbNf5YZreN1/', 'media_product_type': 'FEED', 'media_url': 'https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/276021204_509009107255272_6975576362237356686_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QWFVl0_f8TgAX_xBzzL&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9PxrD8lS1J6J5i1B-F4qZMxOswuvpYQZilsfCZs3y62Q&oe=630B105A', 'shortcode': 'CbNf5YZreN1', 'timestamp': '2022-03-17T16:01:57+0000'}"
