Time Posted,Image URL,Instagram Post ,Caption,Media Type,Engagement,Followers,Impressions,Reach,Likes,Comments,Saves,Video Views
07-27-2022 22:01:25,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295809381_7665323726873781_7997641350592094430_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dy5BSCqWYmAAX9QWQCV&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9fxIi63HiEeiDNciQPPeM0ZwUXPLFTV5MpLkh8uWHGnQ&oe=62F98624,https://www.instagram.com/p/CgiB6eqOn6V/,"Are you buying excited for #blackadam?⁠
⁠
𝐇𝐨𝐰 𝐁𝐥𝐚𝐜𝐤 𝐀𝐝𝐚𝐦 𝐁𝐞𝐜𝐚𝐦𝐞 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐀𝐧𝐭𝐢-𝐇𝐞𝐫𝐨 𝐈𝐧 𝐓𝐡𝐞 𝐃𝐂 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2248,,94440,94440,1935,39,274,
07-27-2022 20:30:19,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295827416_1493625714418501_5872270269884147238_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=inoWgtsb7qQAX-7IwUc&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-Wos17iUTXX3triL9QUZVufFTuUdvrBREr7lCgD-e76A&oe=62FAEEF5,https://www.instagram.com/p/Cgh3hEouT6p/,There's so much to look forward to!,IMAGE,138,,9042,8859,117,18,3,
07-27-2022 00:15:15,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295717999_469254891231032_8792918436085200697_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=frHHlXsIJr8AX9Uzpm0&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT85DSl0IOdKv5MQCxnoQjQq7cgx3CeyC1Ksm10VD3v0qA&oe=62FB3ACB,https://www.instagram.com/p/CgfsduMuvOo/,"The ants just couldn't understand him⁠
.⁠
𝐖𝐡𝐨𝐥𝐞𝐬𝐨𝐦𝐞 𝐌𝐂𝐔 𝐇𝐞𝐚𝐝𝐜𝐚𝐧𝐨𝐧𝐬 𝐖𝐞 𝐋𝐨𝐯𝐞 𝟑𝟎𝟎𝟎 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,10280,,173638,169189,8890,140,1250,
07-26-2022 21:40:20,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295905688_7742562519150475_724278083160246270_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aG6-tITPHEwAX-Q1TLw&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT95cFRBs2ielknjGDlnnQw6-tUohVyu8_LLdlnBQeZ8QQ&oe=62F9B762,https://www.instagram.com/p/CgfaulcOmvS/,"Love the subtle easter egg⁠
.⁠
𝟏𝟒 𝐒𝐦𝐚𝐥𝐥, 𝐁𝐮𝐭 𝐂𝐥𝐞𝐯𝐞𝐫 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐒𝐡𝐚𝐳𝐚𝐦!' 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,4373,,108235,108235,3921,16,436,
07-26-2022 16:45:16,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295722240_1223641688410726_8160458071295690540_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WIvRLeZpiHoAX9LcHey&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_DKUEGD4Rb2hQTq1LAOg2ytmM88skgSfdnZ_dB3iE47Q&oe=62FA9B60,https://www.instagram.com/p/Cge4-QPM0d1/,"If you ever wondered what that purple was, now you know⁠
.⁠
𝟏𝟗 𝐓𝐡𝐢𝐧𝐠𝐬 𝐅𝐚𝐧𝐬 𝐒𝐡𝐚𝐫𝐞𝐝 𝐀𝐛𝐨𝐮𝐭 𝐌𝐂𝐔 𝐓𝐞𝐜𝐡 𝐖𝐞 𝐍𝐞𝐯𝐞𝐫 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐁𝐞𝐟𝐨𝐫𝐞 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1308,,40619,38739,1159,14,135,
07-25-2022 23:30:18,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295610649_1193241807886210_460194477047675617_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dmfR3Lwhn7IAX_c7A4e&_nc_oc=AQnrOt6WH6Yv-7B2bHkSbPbKM2ypo9LuICTh4TOSMdicaeobkjY7kNt9MAc_9XUDaQTT6lVEGzlAeJKofqTDkSVX&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_JKJnYGF4qHgd016jiTp7pcaZQIPMrZnYZRBIg0krqZQ&oe=62FA8818,https://www.instagram.com/p/CgdChzFpqGT/,"Who do you want to see in the Black Panther suit?⁠
.⁠
𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐌𝐂𝐔 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐏𝐚𝐬𝐬𝐞𝐝 𝐓𝐡𝐞 𝐓𝐨𝐫𝐜𝐡 𝐓𝐨 𝐓𝐡𝐞 𝐍𝐞𝐱𝐭 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐨𝐧⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1571,,42361,41098,1344,113,114,
07-25-2022 20:30:26,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295839857_364601102502310_2359359687934825698_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9xs3JmS25BYAX_htcYb&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Vu5kzeZ6KPP9iaxBgucKQ-qrgT2tNbzMGNyKhP_Wq1w&oe=62FB51A7,https://www.instagram.com/p/Cgct7jmOVhS/,"A teenaged Kang went back in time to form the Young Avengers specifically to stop his older self.⁠
.⁠
𝐄𝐯𝐞𝐫𝐲𝐭𝐡𝐢𝐧𝐠 𝐘𝐨𝐮 𝐍𝐞𝐞𝐝 𝐓𝐨 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐊𝐚𝐧𝐠 𝐭𝐡𝐞 𝐂𝐨𝐧𝐪𝐮𝐞𝐫𝐨𝐫 – 𝐓𝐡𝐞 𝐁𝐢𝐠𝐠𝐞𝐬𝐭 𝐓𝐡𝐫𝐞𝐚𝐭 𝐓𝐨 𝐓𝐡𝐞 𝐌𝐂𝐔'𝐬 𝐅𝐮𝐭𝐮𝐫𝐞 (𝐀𝐧𝐝 𝐏𝐚𝐬𝐭)⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,5186,,89896,85791,4478,28,680,
07-25-2022 19:30:25,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295447733_779287529894466_8990019922143834334_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I7l9YpehnxAAX8Sgqmt&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9kN7T6EFdcdCaECCYOukd8C588pCrgdRU9vcu4i2sQPA&oe=62FAEEE5,https://www.instagram.com/p/CgcnEcPOcE2/,Why is it better than the rest?,IMAGE,225,,10932,10691,176,40,9,
07-25-2022 16:30:35,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294552037_725097985460766_6911794558883028869_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DcX7EzVRpi8AX84X_oG&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_qXc3bxHRbLx3tc9O2JCmoqbYpiGe7YBXnOz6QnlYMug&oe=62FA9E52,https://www.instagram.com/p/CgcSerFOPLO/,"𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐔𝐧𝐞𝐱𝐩𝐞𝐜𝐭𝐞𝐝 𝐇𝐢𝐬𝐭𝐨𝐫𝐢𝐜𝐚𝐥 𝐕𝐞𝐫𝐬𝐢𝐨𝐧𝐬 𝐎𝐟 𝐒𝐮𝐩𝐞𝐫𝐡𝐞𝐫𝐨𝐞𝐬⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,824,,27429,27047,699,11,114,
07-24-2022 21:30:18,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295676615_616417423153853_2364500272133650155_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2PMvYVyx2_EAX8MvBQK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_ZhwqQHXwqOFLsce5HWKh6omBPvENLMr5uPYx0WQdyDg&oe=62F97CC9,https://www.instagram.com/p/CgaP_ieO5UY/,"She knew.⁠
- ⁠
𝟏𝟓 𝐎𝐟 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐢𝐧𝐠 𝐏𝐢𝐱𝐚𝐫 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐖𝐞 𝐂𝐨𝐮𝐥𝐝 𝐑𝐨𝐮𝐧𝐝 𝐔𝐩 - Link in bio!⁠
- Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,7227,,116848,115495,6162,33,1032,
07-24-2022 19:01:12,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295091767_529883228913142_8763795663154516515_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bbg20HtaK84AX_Ne4f1&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8UtYlXpOR-C7oPF8Cc5vFlpP8gHfDRFesVzljSQi7n5w&oe=62FAA748,https://www.instagram.com/p/CgZ-6amuZh2/,"Just... why?⁠
-⁠
𝟏𝟓 '𝐁𝐚𝐜𝐤 𝐭𝐨 𝐭𝐡𝐞 𝐅𝐮𝐭𝐮𝐫𝐞' 𝐏𝐥𝐨𝐭 𝐇𝐨𝐥𝐞𝐬 𝐓𝐡𝐚𝐭 𝐖𝐞 𝐖𝐚𝐧𝐭 𝐓𝐨 𝐒𝐞𝐧𝐝 𝐁𝐚𝐜𝐤 𝐈𝐧 𝐓𝐢𝐦𝐞 - Link in bio!⁠
-⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1698,,48236,46410,1440,61,197,
07-24-2022 16:30:22,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295471136_570171844594008_8734068389835811165_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iwYc3fBV7RQAX-ipdB5&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-u25F_vImScmmwor-7GMbclACf6umV6LwbVcXKpxhaaQ&oe=62FAD35D,https://www.instagram.com/p/CgZtq7MMsHL/,"Love, or just plain stalking?⁠
-⁠
𝟏𝟖 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐋𝐨𝐯𝐞 𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐬 𝐈𝐧 '𝐇𝐚𝐫𝐫𝐲 𝐏𝐨𝐭𝐭𝐞𝐫' 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞 𝐌𝐨𝐫𝐞 𝐏𝐨𝐭𝐞𝐧𝐭 𝐓𝐡𝐚𝐧 𝐀𝐦𝐨𝐫𝐭𝐞𝐧𝐭𝐢𝐚 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1348,,47101,45686,1142,16,190,
07-24-2022 01:35:16,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295410789_147001247937352_2464514025870967046_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fyAPsVCTo4cAX9ZTy-R&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-oJcmrEZthMJTesyKeVKyr82RxIkjLZBHtZJek1FKtCQ&oe=62FA69FD,https://www.instagram.com/p/CgYHPaau3AD/,"I got a jar of dirt!⁠
⁠
𝐅𝐚𝐧𝐬 𝐒𝐡𝐚𝐫𝐞 𝟏𝟔 𝐇𝐢𝐥𝐚𝐫𝐢𝐨𝐮𝐬 𝐎𝐛𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 '𝐏𝐢𝐫𝐚𝐭𝐞𝐬 𝐎𝐟 𝐓𝐡𝐞 𝐂𝐚𝐫𝐢𝐛𝐛𝐞𝐚𝐧' 𝐅𝐫𝐚𝐧𝐜𝐡𝐢𝐬𝐞⁠
⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3570,,63781,62847,3082,13,475,
07-23-2022 22:00:39,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295563871_175550221593081_1900210493438963340_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fMUxVmn-juIAX89On-z&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8hd1aMTNVDe2NPGn0IKkv19HHHijkTDMn3o5Al_qx8uw&oe=62F9B3F3,https://www.instagram.com/p/CgXurGSu66N/,"""Ogres are like onions.""⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2058,,45893,43757,1812,9,237,
07-23-2022 20:30:20,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295046281_583358729898377_6993086471584626503_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=X8RpVlnIVZkAX__fGbn&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-r9DgUOrFfyudcxnBcL3fTZ356ymEq-2OfByZbz_Nv6w&oe=62FAB70E,https://www.instagram.com/p/CgXkVGDunpb/,What character would you want them to play?,IMAGE,153,,10447,9789,105,43,5,
07-23-2022 18:05:28,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294561927_1796998437358584_3957497146850118213_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Nz71ImiJeeMAX8lgAnY&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-n_LS0hPUAQ-Ub7_PUxJQqtrznIjwMFqefB-laIKSpRQ&oe=62FA0B79,https://www.instagram.com/p/CgXTv-tOiI4/,"Turns out Henry Cavill was the perfect casting.⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,10502,,218834,214380,9297,97,1108,
07-22-2022 23:00:54,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295418744_624516055488911_8305553597832362143_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GzGkIoooESsAX_576by&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9C396oG_l_MgyELxAukNnkEqt_DO36bQPPCxUuLA7E3g&oe=62F9DBD3,https://www.instagram.com/p/CgVQvbkhdfN/,"That HYDRA agent? Vidal Sassoon.⁠
.⁠
.⁠
𝟐𝟑 𝐖𝐢𝐧𝐭𝐞𝐫 𝐒𝐨𝐥𝐝𝐢𝐞𝐫 𝐌𝐞𝐦𝐞𝐬 𝐓𝐡𝐚𝐭 𝐖𝐨𝐮𝐥𝐝 𝐄𝐯𝐞𝐧 𝐌𝐚𝐤𝐞 𝐓𝐡𝐞 𝐅𝐚𝐥𝐜𝐨𝐧 𝐋𝐚𝐮𝐠𝐡⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1371,,40647,39788,1266,7,98,
07-22-2022 20:30:16,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295114888_1621392648233752_1709309678094361419_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lhmccqo117MAX_cGGiK&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT959ojEcZDIf5jtYAYvsI0eUBKwaBIgH0lbyHD2AcYzaQ&oe=62FA5F4E,https://www.instagram.com/p/CgU_iU_OzSI/,"Who's excited for 'X-Men '97'?⁠
.⁠
.⁠
𝐓𝐡𝐞 𝐋𝐚𝐦𝐞𝐬𝐭 𝐌𝐞𝐦𝐛𝐞𝐫𝐬 𝐎𝐟 𝐓𝐡𝐞 𝐗-𝐌𝐞𝐧, 𝐑𝐚𝐧𝐤𝐞𝐝 �– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3343,,141141,136000,2734,87,522,
07-22-2022 16:02:35,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295447181_929855071747319_1474411366965420827_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KXFL-WXQ7qwAX9sJb3H&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9g4oLMcK9zcfxilyzkJlUU1XAzeoCjqHtNaraABdSt2w&oe=62FA730C,https://www.instagram.com/p/CgUgyT_t5xs/,"Let's just hope they don't remake this classic and do something crazy like not include the (iconic) music...⁠
.⁠
.⁠
𝟑𝟎 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 𝐃𝐢𝐬𝐧𝐞𝐲 𝐑𝐞𝐧𝐚𝐢𝐬𝐬𝐚𝐧𝐜𝐞 𝐘𝐨𝐮 𝐏𝐫𝐨𝐛𝐚𝐛𝐥𝐲 𝐌𝐢𝐬𝐬𝐞𝐝 𝐓𝐡𝐞 𝐅𝐢𝐫𝐬𝐭 𝐓𝐢𝐦𝐞 𝐀𝐫𝐨𝐮𝐧𝐝 – Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2413,,54028,51980,2021,20,372,
07-22-2022 00:00:58,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294598089_461400295433970_1339635947099261377_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yE1DcXxQf-UAX87N8tG&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-bZiOCuPT7M0dmWIqWv06xL2_7pUzKkX0fQf8ToTyQRA&oe=62FADA9E,https://www.instagram.com/p/CgSy0UZPvWo/,"respect 💪⁠
.⁠
𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐀𝐜𝐭𝐨𝐫𝐬 𝐖𝐞𝐧𝐭 𝐎𝐮𝐭 𝐎𝐟 𝐓𝐡𝐞𝐢𝐫 𝐖𝐚𝐲 𝐅𝐨𝐫 𝐓𝐡𝐞 𝐂𝐚𝐬𝐭 𝐀𝐧𝐝 𝐂𝐫𝐞𝐰⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3427,,85814,85814,3048,9,370,
07-21-2022 20:30:19,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294679439_1067022937253342_2352362861785419649_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Zd831KBT450AX8IoSIA&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT817R0YsozZQ-ga_yoXSaIEBFNM3kDnmEiLpVAYN5iu7A&oe=62F9E046,https://www.instagram.com/p/CgSav_OOTKX/,"Protect Kimiko at all costs 😤⁠
.⁠
𝐇𝐨𝐰 '𝐓𝐡𝐞 𝐁𝐨𝐲𝐬' 𝐂𝐚𝐬𝐭 𝐅𝐞𝐞𝐥 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐓𝐡𝐞𝐲 𝐏𝐥𝐚𝐲⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1044,,26775,26168,952,8,84,
07-21-2022 16:30:33,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294566384_607645244064538_1713419205628316774_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hs9UBN4Ar2oAX8XON8a&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_qYxrbKAz-0g_OA9pl4AFQeTcPA9NaT-4FhNmF1p6KWg&oe=62FABA63,https://www.instagram.com/p/CgR_SzSuOs4/,"Which movie detail is the most impressive?⁠
.⁠
𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐀𝐜𝐜𝐮𝐫𝐚𝐭𝐞 𝐖𝐞𝐚𝐩𝐨𝐧 𝐀𝐧𝐝 𝐂𝐨𝐦𝐛𝐚𝐭 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐌𝐨𝐯𝐢𝐞𝐬 𝐆𝐨𝐭 𝐑𝐢𝐠𝐡𝐭⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,610,,21220,20545,543,11,56,
07-21-2022 01:00:39,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294372120_592225575762694_7428649278896329726_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ExrTcvTYd2wAX-Chnry&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-dcRoWlvQ_uKhX7Ii2pDhPbSJFYvTqyoa-qTZIxKfoZw&oe=62F97FD3,https://www.instagram.com/p/CgQU4qjtPgH/,"Love this attention to detail in an otherwise forgotten #xmen movie.⁠
⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐂𝐨𝐬𝐭𝐮𝐦𝐞 𝐀𝐧𝐝 𝐏𝐫𝐨𝐩 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐂𝐨𝐦𝐢𝐜 𝐁𝐨𝐨𝐤 𝐌𝐨𝐯𝐢𝐞𝐬⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2716,,65661,63650,2399,16,301,
07-20-2022 23:00:58,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294642358_443808037404244_559938867964981526_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KnG-DImkOH4AX81ZO1O&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-PAZMk7lC5B1qpOS1mJkPzM93ANaVeGlkgFpBmrCd-1A&oe=62FB3778,https://www.instagram.com/p/CgQHLqbujzy/,"These #spiderman movies were so good at using practical effects that seem like they would be CGI.⁠
⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐒𝐩𝐢𝐝𝐞𝐫-𝐌𝐚𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐔𝐧𝐜𝐨𝐯𝐞𝐫𝐞𝐝⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,5626,,143367,142653,4841,77,708,
07-20-2022 21:01:12,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294625876_781179279911957_3221987532920791604_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4n_DdGBynccAX-qgouf&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9Q1fQygomO6X_f2rvHDgSQoiQN7ce1stp8wv6dOoYuDw&oe=62FAE979,https://www.instagram.com/p/CgP5d0IrU6Q/,"Are you buying this #xmen fan theory?⁠
⁠
𝟏𝟓 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐗-𝐌𝐞𝐧 𝐓𝐡𝐚𝐭 𝐌𝐚𝐤𝐞 𝐀 𝐓𝐨𝐧 𝐎𝐟 𝐒𝐞𝐧𝐬𝐞⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3359,,63625,63026,2863,62,434,
07-20-2022 01:50:15,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295106247_996992684323635_7789226648959364803_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dQGvjMJWSdYAX-iDxs3&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-GCMR6xEXrJGEmaSoF1j_pm18_y85zeFadg7D3JxAkZw&oe=62FB09FF,https://www.instagram.com/p/CgN1xlFucsx/,"That's some major Stockholm Syndrome⁠
.⁠
𝐅𝐚𝐧𝐬 𝐀𝐫𝐞 𝐒𝐡𝐚𝐫𝐢𝐧𝐠 𝐇𝐞𝐚𝐫𝐭𝐛𝐫𝐞𝐚𝐤𝐢𝐧𝐠 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐀𝐛𝐨𝐮𝐭 𝐃𝐢𝐬𝐧𝐞𝐲 𝐏𝐚𝐫𝐞𝐧𝐭𝐬 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1797,,53970,53970,1530,15,252,
