timestamp,thumbnail,permalink,caption,type,engagement,followers,impressions,reach,likes,comments,saves,videoViews
2022-07-27T23:30:27+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/296042256_1809747189369964_1368483093404598328_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=oExhnbS1zc8AX8JYp-G&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9hiCcIDjxo0NWiJ2Zosvvn50t-I75x21TSAh1W9-oyjg&oe=62F96DCD,https://www.instagram.com/p/CgiMIj2uIeh/,"So glad Willem Dafoe returned for #spidermannowayhome?!⁠
⁠
𝐀𝐜𝐭𝐨𝐫𝐬 𝐓𝐚𝐥𝐤 𝐀𝐛𝐨𝐮𝐭 𝐖𝐡𝐚𝐭 𝐈𝐭 𝐖𝐚𝐬 𝐋𝐢𝐤𝐞 𝐏𝐥𝐚𝐲𝐢𝐧𝐠 𝐀𝐧 𝐌𝐂𝐔 𝐕𝐢𝐥𝐥𝐚𝐢𝐧⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2722,,71644,71644,2467,13,242,
2022-07-27T22:01:25+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295809381_7665323726873781_7997641350592094430_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dy5BSCqWYmAAX_i7FpG&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9-LZIyjRZ1jSsLGRPmDuAFeKQrRWTxjhDkEn4EGCOUkA&oe=62F98624,https://www.instagram.com/p/CgiB6eqOn6V/,"Are you buying excited for #blackadam?⁠
⁠
𝐇𝐨𝐰 𝐁𝐥𝐚𝐜𝐤 𝐀𝐝𝐚𝐦 𝐁𝐞𝐜𝐚𝐦𝐞 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐏𝐨𝐰𝐞𝐫𝐟𝐮𝐥 𝐀𝐧𝐭𝐢-𝐇𝐞𝐫𝐨 𝐈𝐧 𝐓𝐡𝐞 𝐃𝐂 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐞⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2248,,94428,94428,1935,39,274,
2022-07-27T20:30:19+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295827416_1493625714418501_5872270269884147238_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=inoWgtsb7qQAX898UQv&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9pMRPGzUF_IZaaGlZbX6mzB1Epo-p4dmpW8CIBdJ6Gcw&oe=62FAEEF5,https://www.instagram.com/p/Cgh3hEouT6p/,There's so much to look forward to!,IMAGE,138,,9040,8859,117,18,3,
2022-07-27T00:15:15+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295717999_469254891231032_8792918436085200697_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=frHHlXsIJr8AX-T9M-B&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_SKDQufTQxjFUfUSs30LKGPPs0I_f9UHyPCfVuAckwRA&oe=62FB3ACB,https://www.instagram.com/p/CgfsduMuvOo/,"The ants just couldn't understand him⁠
.⁠
𝐖𝐡𝐨𝐥𝐞𝐬𝐨𝐦𝐞 𝐌𝐂𝐔 𝐇𝐞𝐚𝐝𝐜𝐚𝐧𝐨𝐧𝐬 𝐖𝐞 𝐋𝐨𝐯𝐞 𝟑𝟎𝟎𝟎 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,10279,,173624,169189,8890,140,1249,
2022-07-26T21:40:20+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295905688_7742562519150475_724278083160246270_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aG6-tITPHEwAX-RYXQM&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9im3cY_kCk7sbkZzrTmMTMGdRH9u9fW96gneLfeXkypw&oe=62F9B762,https://www.instagram.com/p/CgfaulcOmvS/,"Love the subtle easter egg⁠
.⁠
𝟏𝟒 𝐒𝐦𝐚𝐥𝐥, 𝐁𝐮𝐭 𝐂𝐥𝐞𝐯𝐞𝐫 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 '𝐒𝐡𝐚𝐳𝐚𝐦!' 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,4373,,108224,108224,3921,16,436,
2022-07-26T16:45:16+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295722240_1223641688410726_8160458071295690540_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=WIvRLeZpiHoAX8nPEks&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_Pqg-l6pTg03-I4eeHhqFkjpeZvIsnvolkJQJkOFfkQQ&oe=62FA9B60,https://www.instagram.com/p/Cge4-QPM0d1/,"If you ever wondered what that purple was, now you know⁠
.⁠
𝟏𝟗 𝐓𝐡𝐢𝐧𝐠𝐬 𝐅𝐚𝐧𝐬 𝐒𝐡𝐚𝐫𝐞𝐝 𝐀𝐛𝐨𝐮𝐭 𝐌𝐂𝐔 𝐓𝐞𝐜𝐡 𝐖𝐞 𝐍𝐞𝐯𝐞𝐫 𝐍𝐨𝐭𝐢𝐜𝐞𝐝 𝐁𝐞𝐟𝐨𝐫𝐞 - Link in Bio⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,1308,,40611,38739,1159,14,135,
2022-07-25T23:30:18+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295610649_1193241807886210_460194477047675617_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=dmfR3Lwhn7IAX9SsLvi&_nc_oc=AQmYAJg6SilQwRCm12FUcM16dNnY2FVAh1W67fItfSt03jZ-k_KMgy-ZamDaC2jmZHSCoklMNuuxK8ojPv3_zIf7&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_JNmaTudxfMPUlWpUjJGFX4dLUdeKRAnXdWg3iJRbIMQ&oe=62FA8818,https://www.instagram.com/p/CgdChzFpqGT/,"Who do you want to see in the Black Panther suit?⁠
.⁠
𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐌𝐂𝐔 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐏𝐚𝐬𝐬𝐞𝐝 𝐓𝐡𝐞 𝐓𝐨𝐫𝐜𝐡 𝐓𝐨 𝐓𝐡𝐞 𝐍𝐞𝐱𝐭 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐨𝐧⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1571,,42353,41098,1344,113,114,
2022-07-25T20:30:26+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295839857_364601102502310_2359359687934825698_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9xs3JmS25BYAX_dTNOI&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT__LrU9LaYDN1kLIBE-kNKAGhlAwNoHa_0OHvQQP_sm1w&oe=62F95767,https://www.instagram.com/p/Cgct7jmOVhS/,"A teenaged Kang went back in time to form the Young Avengers specifically to stop his older self.⁠
.⁠
𝐄𝐯𝐞𝐫𝐲𝐭𝐡𝐢𝐧𝐠 𝐘𝐨𝐮 𝐍𝐞𝐞𝐝 𝐓𝐨 𝐊𝐧𝐨𝐰 𝐀𝐛𝐨𝐮𝐭 𝐊𝐚𝐧𝐠 𝐭𝐡𝐞 𝐂𝐨𝐧𝐪𝐮𝐞𝐫𝐨𝐫 – 𝐓𝐡𝐞 𝐁𝐢𝐠𝐠𝐞𝐬𝐭 𝐓𝐡𝐫𝐞𝐚𝐭 𝐓𝐨 𝐓𝐡𝐞 𝐌𝐂𝐔'𝐬 𝐅𝐮𝐭𝐮𝐫𝐞 (𝐀𝐧𝐝 𝐏𝐚𝐬𝐭)⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,5186,,89883,85791,4478,28,680,
2022-07-25T19:30:25+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295447733_779287529894466_8990019922143834334_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=I7l9YpehnxAAX_g84ZQ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8M2T0zxSVO8h5QR1lhInaWUu35AlnfOLkfPdY81APOpA&oe=62FAEEE5,https://www.instagram.com/p/CgcnEcPOcE2/,Why is it better than the rest?,IMAGE,225,,10927,10690,176,40,9,
2022-07-25T16:30:35+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294552037_725097985460766_6911794558883028869_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DcX7EzVRpi8AX9UCy92&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_lJ8GNhnxgONjalQNBJWldjQAS0ctr4oc85q1EYmgiMQ&oe=62FA9E52,https://www.instagram.com/p/CgcSerFOPLO/,"𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐔𝐧𝐞𝐱𝐩𝐞𝐜𝐭𝐞𝐝 𝐇𝐢𝐬𝐭𝐨𝐫𝐢𝐜𝐚𝐥 𝐕𝐞𝐫𝐬𝐢𝐨𝐧𝐬 𝐎𝐟 𝐒𝐮𝐩𝐞𝐫𝐡𝐞𝐫𝐨𝐞𝐬⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,824,,27425,27047,699,11,114,
2022-07-24T21:30:18+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295676615_616417423153853_2364500272133650155_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2PMvYVyx2_EAX-LRa4X&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9YXsMGTvjEsmNyNQNsSCLJ5uOC3niYlPu4ntZ_a2bcFA&oe=62F97CC9,https://www.instagram.com/p/CgaP_ieO5UY/,"She knew.⁠
- ⁠
𝟏𝟓 𝐎𝐟 𝐓𝐡𝐞 𝐌𝐨𝐬𝐭 𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐢𝐧𝐠 𝐏𝐢𝐱𝐚𝐫 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐖𝐞 𝐂𝐨𝐮𝐥𝐝 𝐑𝐨𝐮𝐧𝐝 𝐔𝐩 - Link in bio!⁠
- Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,7227,,116833,115495,6162,33,1032,
2022-07-24T19:01:12+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295091767_529883228913142_8763795663154516515_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=bbg20HtaK84AX9zJ8R7&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9OTrWKOpe5WBeJNAqmcxQgLDy_tLvoOn9WezVeLxEv9g&oe=62FAA748,https://www.instagram.com/p/CgZ-6amuZh2/,"Just... why?⁠
-⁠
𝟏𝟓 '𝐁𝐚𝐜𝐤 𝐭𝐨 𝐭𝐡𝐞 𝐅𝐮𝐭𝐮𝐫𝐞' 𝐏𝐥𝐨𝐭 𝐇𝐨𝐥𝐞𝐬 𝐓𝐡𝐚𝐭 𝐖𝐞 𝐖𝐚𝐧𝐭 𝐓𝐨 𝐒𝐞𝐧𝐝 𝐁𝐚𝐜𝐤 𝐈𝐧 𝐓𝐢𝐦𝐞 - Link in bio!⁠
-⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1698,,48229,46410,1440,61,197,
2022-07-24T16:30:22+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295471136_570171844594008_8734068389835811165_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=iwYc3fBV7RQAX-R74Cr&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-vGvzTCJYAjFtAdWgeBJkaTO7cyAL94B3gPFDF0HQgFQ&oe=62FAD35D,https://www.instagram.com/p/CgZtq7MMsHL/,"Love, or just plain stalking?⁠
-⁠
𝟏𝟖 𝐅𝐚𝐧 𝐓𝐡𝐞𝐨𝐫𝐢𝐞𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐋𝐨𝐯𝐞 𝐈𝐧𝐭𝐞𝐫𝐞𝐬𝐭𝐬 𝐈𝐧 '𝐇𝐚𝐫𝐫𝐲 𝐏𝐨𝐭𝐭𝐞𝐫' 𝐓𝐡𝐚𝐭 𝐀𝐫𝐞 𝐌𝐨𝐫𝐞 𝐏𝐨𝐭𝐞𝐧𝐭 𝐓𝐡𝐚𝐧 𝐀𝐦𝐨𝐫𝐭𝐞𝐧𝐭𝐢𝐚 - Link in bio!⁠
- ⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1348,,47095,45686,1142,16,190,
2022-07-24T01:35:16+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295410789_147001247937352_2464514025870967046_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fyAPsVCTo4cAX98yxd2&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_LDP8OR8g7FjiMLIPRRB-T8Cqvbv6THez8VnaBIhKPsQ&oe=62FA69FD,https://www.instagram.com/p/CgYHPaau3AD/,"I got a jar of dirt!⁠
⁠
𝐅𝐚𝐧𝐬 𝐒𝐡𝐚𝐫𝐞 𝟏𝟔 𝐇𝐢𝐥𝐚𝐫𝐢𝐨𝐮𝐬 𝐎𝐛𝐬𝐞𝐫𝐯𝐚𝐭𝐢𝐨𝐧𝐬 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 '𝐏𝐢𝐫𝐚𝐭𝐞𝐬 𝐎𝐟 𝐓𝐡𝐞 𝐂𝐚𝐫𝐢𝐛𝐛𝐞𝐚𝐧' 𝐅𝐫𝐚𝐧𝐜𝐡𝐢𝐬𝐞⁠
⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,3570,,63772,62847,3082,13,475,
2022-07-23T22:00:39+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295563871_175550221593081_1900210493438963340_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fMUxVmn-juIAX-JFuaL&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-4H1_y11orUhAT6uT7bFBAJ_HGFKNmlgd6LeqSkQP_pQ&oe=62F9B3F3,https://www.instagram.com/p/CgXurGSu66N/,"""Ogres are like onions.""⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,2058,,45882,43757,1812,9,237,
2022-07-23T20:30:20+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295046281_583358729898377_6993086471584626503_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=X8RpVlnIVZkAX-NDtS1&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-E1WFemCz9jUPOtEvWW-1HE_UYCrXM19P75Gk7I4_XXA&oe=62FAB70E,https://www.instagram.com/p/CgXkVGDunpb/,What character would you want them to play?,IMAGE,153,,10440,9789,105,43,5,
2022-07-23T18:05:28+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294561927_1796998437358584_3957497146850118213_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Nz71ImiJeeMAX_LOUMJ&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT-FOmVB4FsjMTgi6_QEUe8YrE4d1y2kDL3H8jVZGclLnQ&oe=62FA0B79,https://www.instagram.com/p/CgXTv-tOiI4/,"Turns out Henry Cavill was the perfect casting.⁠
⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!⁠",IMAGE,10500,,218821,214380,9296,97,1107,
2022-07-22T23:00:54+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295418744_624516055488911_8305553597832362143_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=GzGkIoooESsAX9S7B0-&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9v30hK0TiyuunWMNSUSm7HYk0gH7e2uiLBUx-rlnsjxw&oe=62F9DBD3,https://www.instagram.com/p/CgVQvbkhdfN/,"That HYDRA agent? Vidal Sassoon.⁠
.⁠
.⁠
𝟐𝟑 𝐖𝐢𝐧𝐭𝐞𝐫 𝐒𝐨𝐥𝐝𝐢𝐞𝐫 𝐌𝐞𝐦𝐞𝐬 𝐓𝐡𝐚𝐭 𝐖𝐨𝐮𝐥𝐝 𝐄𝐯𝐞𝐧 𝐌𝐚𝐤𝐞 𝐓𝐡𝐞 𝐅𝐚𝐥𝐜𝐨𝐧 𝐋𝐚𝐮𝐠𝐡⁠
– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1371,,40640,39788,1266,7,98,
2022-07-22T20:30:16+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/295114888_1621392648233752_1709309678094361419_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lhmccqo117MAX92rtzX&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT9GJuanTWeeeyyHtzmUrukaY6hKQYfqv6Zd7K7T9cIL0A&oe=62FA5F4E,https://www.instagram.com/p/CgU_iU_OzSI/,"Who's excited for 'X-Men '97'?⁠
.⁠
.⁠
𝐓𝐡𝐞 𝐋𝐚𝐦𝐞𝐬𝐭 𝐌𝐞𝐦𝐛𝐞𝐫𝐬 𝐎𝐟 𝐓𝐡𝐞 𝐗-𝐌𝐞𝐧, 𝐑𝐚𝐧𝐤𝐞𝐝 �– Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3343,,141135,136000,2734,87,522,
2022-07-22T16:02:35+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/295447181_929855071747319_1474411366965420827_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KXFL-WXQ7qwAX9wji-3&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_4REz08hVE71s50HjTN3Z4PrEPJEvdEO9zn5BfK7pncA&oe=62FA730C,https://www.instagram.com/p/CgUgyT_t5xs/,"Let's just hope they don't remake this classic and do something crazy like not include the (iconic) music...⁠
.⁠
.⁠
𝟑𝟎 𝐌𝐨𝐯𝐢𝐞 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐓𝐡𝐞 𝐃𝐢𝐬𝐧𝐞𝐲 𝐑𝐞𝐧𝐚𝐢𝐬𝐬𝐚𝐧𝐜𝐞 𝐘𝐨𝐮 𝐏𝐫𝐨𝐛𝐚𝐛𝐥𝐲 𝐌𝐢𝐬𝐬𝐞𝐝 𝐓𝐡𝐞 𝐅𝐢𝐫𝐬𝐭 𝐓𝐢𝐦𝐞 𝐀𝐫𝐨𝐮𝐧𝐝 – Link in bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2413,,54022,51980,2021,20,372,
2022-07-22T00:00:58+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294598089_461400295433970_1339635947099261377_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=yE1DcXxQf-UAX9O53oO&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_TyVyd-oasiRtmocGUjdzXb3pmY6vA2Lu4hqIG9PnodA&oe=62FADA9E,https://www.instagram.com/p/CgSy0UZPvWo/,"respect 💪⁠
.⁠
𝟏𝟑 𝐓𝐢𝐦𝐞𝐬 𝐀𝐜𝐭𝐨𝐫𝐬 𝐖𝐞𝐧𝐭 𝐎𝐮𝐭 𝐎𝐟 𝐓𝐡𝐞𝐢𝐫 𝐖𝐚𝐲 𝐅𝐨𝐫 𝐓𝐡𝐞 𝐂𝐚𝐬𝐭 𝐀𝐧𝐝 𝐂𝐫𝐞𝐰⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,3426,,85799,85799,3047,9,370,
2022-07-21T20:30:19+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294679439_1067022937253342_2352362861785419649_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Zd831KBT450AX-IPlFi&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8E-3QALWAMFEgfwjM-fCcdlrIhBdT0TPwcKnAu67iIEg&oe=62F9E046,https://www.instagram.com/p/CgSav_OOTKX/,"Protect Kimiko at all costs 😤⁠
.⁠
𝐇𝐨𝐰 '𝐓𝐡𝐞 𝐁𝐨𝐲𝐬' 𝐂𝐚𝐬𝐭 𝐅𝐞𝐞𝐥 𝐀𝐛𝐨𝐮𝐭 𝐓𝐡𝐞 𝐂𝐡𝐚𝐫𝐚𝐜𝐭𝐞𝐫𝐬 𝐓𝐡𝐞𝐲 𝐏𝐥𝐚𝐲⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,1044,,26770,26168,952,8,84,
2022-07-21T16:30:33+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294566384_607645244064538_1713419205628316774_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hs9UBN4Ar2oAX-3w_YW&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT8q5whiv-aFTj0iKTuyQKUVbCDAioZFq2PQHR32O5TyEw&oe=62FABA63,https://www.instagram.com/p/CgR_SzSuOs4/,"Which movie detail is the most impressive?⁠
.⁠
𝐒𝐦𝐚𝐥𝐥 𝐁𝐮𝐭 𝐀𝐜𝐜𝐮𝐫𝐚𝐭𝐞 𝐖𝐞𝐚𝐩𝐨𝐧 𝐀𝐧𝐝 𝐂𝐨𝐦𝐛𝐚𝐭 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐓𝐡𝐚𝐭 𝐌𝐨𝐯𝐢𝐞𝐬 𝐆𝐨𝐭 𝐑𝐢𝐠𝐡𝐭⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,610,,21213,20545,543,11,56,
2022-07-21T01:00:39+0000,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/294372120_592225575762694_7428649278896329726_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ExrTcvTYd2wAX-c54hE&_nc_ht=scontent-lax3-2.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_azu3jSvEiaueEo1-0tnirHMNgc4XH2PC_JZtoZOotvA&oe=62F97FD3,https://www.instagram.com/p/CgQU4qjtPgH/,"Love this attention to detail in an otherwise forgotten #xmen movie.⁠
⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐂𝐨𝐬𝐭𝐮𝐦𝐞 𝐀𝐧𝐝 𝐏𝐫𝐨𝐩 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐂𝐨𝐦𝐢𝐜 𝐁𝐨𝐨𝐤 𝐌𝐨𝐯𝐢𝐞𝐬⁠
⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,2716,,65655,63650,2399,16,301,
2022-07-20T23:00:58+0000,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/294642358_443808037404244_559938867964981526_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KnG-DImkOH4AX_ocRYE&_nc_ht=scontent-lax3-1.cdninstagram.com&edm=AEQ6tj4EAAAA&oh=00_AT_GnzleM_eTCBw0nANnA4zqEqx0trE-66UIoKJ9qv4gaA&oe=62FB3778,https://www.instagram.com/p/CgQHLqbujzy/,"These #spiderman movies were so good at using practical effects that seem like they would be CGI.⁠
⁠
𝟐𝟎 𝐒𝐦𝐚𝐥𝐥 𝐃𝐞𝐭𝐚𝐢𝐥𝐬 𝐅𝐫𝐨𝐦 𝐒𝐩𝐢𝐝𝐞𝐫-𝐌𝐚𝐧 𝐌𝐨𝐯𝐢𝐞𝐬 𝐓𝐡𝐚𝐭 𝐅𝐚𝐧𝐬 𝐔𝐧𝐜𝐨𝐯𝐞𝐫𝐞𝐝⁠
– Link in Bio!⁠
.⁠
.⁠
Follow @totalnerd_ for more posts about movies, TV, and all things nerdy!",IMAGE,5626,,143314,142653,4841,77,708,
